mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53357797,18,18201,2021,09,0,0,76
53357797,18,18201,2021,09,0,1,49
53357797,18,18201,2021,09,0,2,61
53357797,18,18201,2021,09,1,0,42
53357797,18,18201,2021,09,1,1,10
53357797,18,18201,2021,09,1,2,24
53357797,18,18201,2021,09,2,0,53
53357797,18,18201,2021,09,2,1,23
53357797,18,18201,2021,09,2,2,37
53367176,18,18201,2021,09,0,0,201
53367176,18,18201,2021,09,0,1,338
53367176,18,18201,2021,09,0,2,265
53367176,18,18201,2021,09,1,0,200
53367176,18,18201,2021,09,1,1,345
53367176,18,18201,2021,09,1,2,257
53367176,18,18201,2021,09,2,0,200
53367176,18,18201,2021,09,2,1,343
53367176,18,18201,2021,09,2,2,260
53367186,18,18201,2021,09,0,0,302
53367186,18,18201,2021,09,0,1,74
53367186,18,18201,2021,09,0,2,204
53367186,18,18201,2021,09,1,0,257
53367186,18,18201,2021,09,1,1,133
53367186,18,18201,2021,09,1,2,207
53367186,18,18201,2021,09,2,0,272
53367186,18,18201,2021,09,2,1,113
53367186,18,18201,2021,09,2,2,206
53367187,18,18201,2021,09,0,0,18
53367187,18,18201,2021,09,2,0,10
53367189,18,18201,2021,09,0,0,125
53367189,18,18201,2021,09,0,1,152
53367189,18,18201,2021,09,0,2,133
53367189,18,18201,2021,09,1,0,122
53367189,18,18201,2021,09,1,1,189
53367189,18,18201,2021,09,1,2,147
53367189,18,18201,2021,09,2,0,123
53367189,18,18201,2021,09,2,1,176
53367189,18,18201,2021,09,2,2,142
53367191,18,18201,2021,09,0,0,362
53367191,18,18201,2021,09,0,1,500
53367191,18,18201,2021,09,0,2,414
53367191,18,18201,2021,09,1,0,280
53367191,18,18201,2021,09,1,1,492
53367191,18,18201,2021,09,1,2,391
53367191,18,18201,2021,09,2,0,308
53367191,18,18201,2021,09,2,1,494
53367191,18,18201,2021,09,2,2,399
53367192,18,18201,2021,09,0,0,79
53367192,18,18201,2021,09,0,1,57
53367192,18,18201,2021,09,0,2,73
53367192,18,18201,2021,09,1,0,194
53367192,18,18201,2021,09,1,1,128
53367192,18,18201,2021,09,1,2,162
53367192,18,18201,2021,09,2,0,156
53367192,18,18201,2021,09,2,1,104
53367192,18,18201,2021,09,2,2,132
53367194,18,18201,2021,09,0,0,105
53367194,18,18201,2021,09,0,1,66
53367194,18,18201,2021,09,0,2,95
53367194,18,18201,2021,09,1,0,53
53367194,18,18201,2021,09,1,1,24
53367194,18,18201,2021,09,1,2,26
53367194,18,18201,2021,09,2,0,70
53367194,18,18201,2021,09,2,1,38
53367194,18,18201,2021,09,2,2,49
53367195,18,18201,2021,09,0,0,1167
53367195,18,18201,2021,09,0,1,1171
53367195,18,18201,2021,09,0,2,1134
53367195,18,18201,2021,09,1,0,1614
53367195,18,18201,2021,09,1,1,1206
53367195,18,18201,2021,09,1,2,1359
53367195,18,18201,2021,09,2,0,1465
53367195,18,18201,2021,09,2,1,1194
53367195,18,18201,2021,09,2,2,1284
53367196,18,18201,2021,09,0,0,740
53367196,18,18201,2021,09,0,1,408
53367196,18,18201,2021,09,0,2,576
53367196,18,18201,2021,09,1,0,868
53367196,18,18201,2021,09,1,1,554
53367196,18,18201,2021,09,1,2,760
53367196,18,18201,2021,09,2,0,825
53367196,18,18201,2021,09,2,1,505
53367196,18,18201,2021,09,2,2,699
53367197,18,18201,2021,09,0,0,33
53367197,18,18201,2021,09,0,2,16
53367197,18,18201,2021,09,1,0,106
53367197,18,18201,2021,09,1,1,28
53367197,18,18201,2021,09,1,2,59
53367197,18,18201,2021,09,2,0,82
53367197,18,18201,2021,09,2,1,19
53367197,18,18201,2021,09,2,2,45
53367198,18,18201,2021,09,0,0,15
53367198,18,18201,2021,09,0,1,33
53367198,18,18201,2021,09,0,2,22
53367198,18,18201,2021,09,1,0,28
53367198,18,18201,2021,09,1,1,61
53367198,18,18201,2021,09,1,2,34
53367198,18,18201,2021,09,2,0,24
53367198,18,18201,2021,09,2,1,52
53367198,18,18201,2021,09,2,2,30
53367199,18,18201,2021,09,0,0,31
53367199,18,18201,2021,09,0,1,17
53367199,18,18201,2021,09,0,2,33
53367199,18,18201,2021,09,1,0,20
53367199,18,18201,2021,09,1,1,24
53367199,18,18201,2021,09,1,2,23
53367199,18,18201,2021,09,2,0,24
53367199,18,18201,2021,09,2,1,22
53367199,18,18201,2021,09,2,2,26
53367238,18,18201,2021,09,0,0,18
53367238,18,18201,2021,09,1,0,47
53367238,18,18201,2021,09,1,2,32
53367238,18,18201,2021,09,2,0,37
53367238,18,18201,2021,09,2,2,24
53367248,18,18201,2021,09,1,1,12
53367259,18,18201,2021,09,1,0,25
53367259,18,18201,2021,09,1,2,15
53367259,18,18201,2021,09,2,0,19
53367259,18,18201,2021,09,2,2,11
53367272,18,18201,2021,09,0,1,36
53367272,18,18201,2021,09,0,2,20
53367272,18,18201,2021,09,1,0,12
53367272,18,18201,2021,09,1,1,30
53367272,18,18201,2021,09,1,2,17
53367272,18,18201,2021,09,2,1,32
53367272,18,18201,2021,09,2,2,18
53367274,18,18201,2021,09,0,0,43
53367274,18,18201,2021,09,0,2,11
53367274,18,18201,2021,09,2,0,20
53367279,18,18201,2021,09,1,0,25
53367279,18,18201,2021,09,2,0,18
53367280,18,18201,2021,09,0,0,244
53367280,18,18201,2021,09,0,1,399
53367280,18,18201,2021,09,0,2,372
53367280,18,18201,2021,09,1,0,143
53367280,18,18201,2021,09,1,1,504
53367280,18,18201,2021,09,1,2,374
53367280,18,18201,2021,09,2,0,176
53367280,18,18201,2021,09,2,1,469
53367280,18,18201,2021,09,2,2,373
53367281,18,18201,2021,09,0,0,103
53367281,18,18201,2021,09,0,1,126
53367281,18,18201,2021,09,0,2,125
53367281,18,18201,2021,09,1,0,28
53367281,18,18201,2021,09,1,1,47
53367281,18,18201,2021,09,1,2,41
53367281,18,18201,2021,09,2,0,53
53367281,18,18201,2021,09,2,1,74
53367281,18,18201,2021,09,2,2,69
53367282,18,18201,2021,09,0,0,121
53367282,18,18201,2021,09,0,1,193
53367282,18,18201,2021,09,0,2,159
53367282,18,18201,2021,09,1,0,70
53367282,18,18201,2021,09,1,1,175
53367282,18,18201,2021,09,1,2,130
53367282,18,18201,2021,09,2,0,87
53367282,18,18201,2021,09,2,1,181
53367282,18,18201,2021,09,2,2,140
53367283,18,18201,2021,09,0,0,117
53367283,18,18201,2021,09,0,2,43
53367283,18,18201,2021,09,1,0,110
53367283,18,18201,2021,09,1,1,14
53367283,18,18201,2021,09,1,2,49
53367283,18,18201,2021,09,2,0,113
53367283,18,18201,2021,09,2,1,10
53367283,18,18201,2021,09,2,2,47
53367288,18,18201,2021,09,0,0,289
53367288,18,18201,2021,09,0,1,499
53367288,18,18201,2021,09,0,2,391
53367288,18,18201,2021,09,1,0,137
53367288,18,18201,2021,09,1,1,432
53367288,18,18201,2021,09,1,2,277
53367288,18,18201,2021,09,2,0,188
53367288,18,18201,2021,09,2,1,454
53367288,18,18201,2021,09,2,2,315
53367289,18,18201,2021,09,0,0,10
53367289,18,18201,2021,09,1,0,17
53367289,18,18201,2021,09,2,0,15
53367290,18,18201,2021,09,0,0,77
53367290,18,18201,2021,09,0,1,81
53367290,18,18201,2021,09,0,2,81
53367290,18,18201,2021,09,1,0,60
53367290,18,18201,2021,09,1,1,37
53367290,18,18201,2021,09,1,2,48
53367290,18,18201,2021,09,2,0,66
53367290,18,18201,2021,09,2,1,52
53367290,18,18201,2021,09,2,2,59
53367293,18,18201,2021,09,0,0,133
53367293,18,18201,2021,09,0,2,50
53367293,18,18201,2021,09,1,0,21
53367293,18,18201,2021,09,1,2,18
53367293,18,18201,2021,09,2,0,58
53367293,18,18201,2021,09,2,2,29
53367298,18,18201,2021,09,0,0,49
53367298,18,18201,2021,09,0,2,33
53367298,18,18201,2021,09,1,0,63
53367298,18,18201,2021,09,1,1,31
53367298,18,18201,2021,09,1,2,46
53367298,18,18201,2021,09,2,0,58
53367298,18,18201,2021,09,2,1,21
53367298,18,18201,2021,09,2,2,42
53367299,18,18201,2021,09,0,0,195
53367299,18,18201,2021,09,0,1,312
53367299,18,18201,2021,09,0,2,253
53367299,18,18201,2021,09,1,0,162
53367299,18,18201,2021,09,1,1,301
53367299,18,18201,2021,09,1,2,240
53367299,18,18201,2021,09,2,0,173
53367299,18,18201,2021,09,2,1,305
53367299,18,18201,2021,09,2,2,244
53367353,18,18201,2021,09,0,0,24
53367353,18,18201,2021,09,1,0,22
53367353,18,18201,2021,09,2,0,22
53367381,18,18201,2021,09,0,0,175
53367381,18,18201,2021,09,0,1,175
53367381,18,18201,2021,09,0,2,175
53367381,18,18201,2021,09,1,0,179
53367381,18,18201,2021,09,1,1,179
53367381,18,18201,2021,09,1,2,179
53367381,18,18201,2021,09,2,0,178
53367381,18,18201,2021,09,2,1,178
53367381,18,18201,2021,09,2,2,178
53367383,18,18201,2021,09,1,0,22
53367383,18,18201,2021,09,2,0,15
53367392,18,18201,2021,09,0,0,125
53367392,18,18201,2021,09,0,1,125
53367392,18,18201,2021,09,0,2,123
53367392,18,18201,2021,09,1,0,73
53367392,18,18201,2021,09,1,1,63
53367392,18,18201,2021,09,1,2,69
53367392,18,18201,2021,09,2,0,90
53367392,18,18201,2021,09,2,1,84
53367392,18,18201,2021,09,2,2,87
53367393,18,18201,2021,09,0,0,10
53367393,18,18201,2021,09,0,2,11
53367393,18,18201,2021,09,1,0,27
53367393,18,18201,2021,09,1,2,15
53367393,18,18201,2021,09,2,0,21
53367393,18,18201,2021,09,2,2,14
53367394,18,18201,2021,09,0,0,37
53367394,18,18201,2021,09,0,1,25
