year,month,dayflag,timezone,prefcode,citycode,from_area,population
2021,01,1,0,18,18204,1,4600
2021,01,1,0,18,18204,2,561
2021,01,1,0,18,18204,3,1361
2021,01,1,1,18,18204,0,27109
2021,01,1,1,18,18204,1,1296
2021,01,1,1,18,18204,2,474
2021,01,1,1,18,18204,3,871
2021,01,1,2,18,18204,0,25094
2021,01,1,2,18,18204,1,2740
2021,01,1,2,18,18204,2,502
2021,01,1,2,18,18204,3,1061
2021,01,2,0,18,18204,0,23196
2021,01,2,0,18,18204,1,3801
2021,01,2,0,18,18204,2,508
2021,01,2,0,18,18204,3,1617
2021,01,2,1,18,18204,0,26938
2021,01,2,1,18,18204,1,1300
2021,01,2,1,18,18204,2,439
2021,01,2,1,18,18204,3,1205
2021,01,2,2,18,18204,0,25354
2021,01,2,2,18,18204,1,2383
2021,01,2,2,18,18204,2,460
2021,01,2,2,18,18204,3,1333
2021,01,0,0,18,18205,0,27691
2021,01,0,0,18,18205,1,2654
2021,01,0,0,18,18205,2,375
2021,01,0,0,18,18205,3,789
2021,01,0,1,18,18205,0,30420
2021,01,0,1,18,18205,1,1126
2021,01,0,1,18,18205,2,353
2021,01,0,1,18,18205,3,544
2021,01,0,2,18,18205,0,29452
2021,01,0,2,18,18205,1,1681
2021,01,0,2,18,18205,2,324
2021,01,0,2,18,18205,3,626
2021,01,1,0,18,18205,0,24243
2021,01,1,0,18,18205,1,3985
2021,01,1,0,18,18205,2,232
2021,01,1,0,18,18205,3,534
2021,01,1,1,18,18205,0,30071
2021,01,1,1,18,18205,1,1036
2021,01,1,1,18,18205,2,148
2021,01,1,1,18,18205,3,345
2021,01,1,2,18,18205,0,27511
2021,01,1,2,18,18205,1,2263
2021,01,1,2,18,18205,2,164
2021,01,1,2,18,18205,3,404
2021,01,2,0,18,18205,0,25578
2021,01,2,0,18,18205,1,3470
2021,01,2,0,18,18205,2,287
2021,01,2,0,18,18205,3,633
2021,01,2,1,18,18205,0,30206
2021,01,2,1,18,18205,1,1071
2021,01,2,1,18,18205,2,227
2021,01,2,1,18,18205,3,422
2021,01,2,2,18,18205,0,28262
2021,01,2,2,18,18205,1,2038
2021,01,2,2,18,18205,2,226
2021,01,2,2,18,18205,3,490
2021,01,0,0,18,18206,0,19712
2021,01,0,0,18,18206,1,2794
2021,01,0,0,18,18206,2,349
2021,01,0,0,18,18206,3,2218
2021,01,0,1,18,18206,0,22610
2021,01,0,1,18,18206,1,999
2021,01,0,1,18,18206,2,155
2021,01,0,1,18,18206,3,1187
2021,01,0,2,18,18206,0,21455
2021,01,0,2,18,18206,1,1604
2021,01,0,2,18,18206,2,225
2021,01,0,2,18,18206,3,1542
2021,01,1,0,18,18206,0,16306
2021,01,1,0,18,18206,1,3612
2021,01,1,0,18,18206,2,143
2021,01,1,0,18,18206,3,871
2021,01,1,1,18,18206,0,22040
2021,01,1,1,18,18206,1,620
2021,01,1,1,18,18206,2,53
2021,01,1,1,18,18206,3,584
2021,01,1,2,18,18206,0,19514
2021,01,1,2,18,18206,1,1888
2021,01,1,2,18,18206,2,85
2021,01,1,2,18,18206,3,662
2021,01,2,0,18,18206,0,17625
2021,01,2,0,18,18206,1,3296
2021,01,2,0,18,18206,2,223
2021,01,2,0,18,18206,3,1393
2021,01,2,1,18,18206,0,22261
2021,01,2,1,18,18206,1,767
2021,01,2,1,18,18206,2,93
2021,01,2,1,18,18206,3,818
2021,01,2,2,18,18206,0,20266
2021,01,2,2,18,18206,1,1778
2021,01,2,2,18,18206,2,139
2021,01,2,2,18,18206,3,1002
2021,01,0,0,18,18207,0,53429
2021,01,0,0,18,18207,1,10144
2021,01,0,0,18,18207,2,643
2021,01,0,0,18,18207,3,1743
2021,01,0,1,18,18207,0,61258
2021,01,0,1,18,18207,1,3510
2021,01,0,1,18,18207,2,536
2021,01,0,1,18,18207,3,1831
2021,01,0,2,18,18207,0,58143
2021,01,0,2,18,18207,1,6390
2021,01,0,2,18,18207,2,576
2021,01,0,2,18,18207,3,1709
2021,01,1,0,18,18207,0,42328
2021,01,1,0,18,18207,1,16325
2021,01,1,0,18,18207,2,474
2021,01,1,0,18,18207,3,782
2021,01,1,1,18,18207,0,61179
2021,01,1,1,18,18207,1,3362
2021,01,1,1,18,18207,2,292
2021,01,1,1,18,18207,3,944
2021,01,1,2,18,18207,0,52541
2021,01,1,2,18,18207,1,9604
2021,01,1,2,18,18207,2,354
2021,01,1,2,18,18207,3,844
2021,01,2,0,18,18207,0,46625
2021,01,2,0,18,18207,1,13933
2021,01,2,0,18,18207,2,540
2021,01,2,0,18,18207,3,1154
2021,01,2,1,18,18207,0,61209
2021,01,2,1,18,18207,1,3419
2021,01,2,1,18,18207,2,386
2021,01,2,1,18,18207,3,1287
2021,01,2,2,18,18207,0,54709
2021,01,2,2,18,18207,1,8360
2021,01,2,2,18,18207,2,440
2021,01,2,2,18,18207,3,1179
2021,01,0,0,18,18208,0,21732
2021,01,0,0,18,18208,1,4415
2021,01,0,0,18,18208,2,1095
2021,01,0,0,18,18208,3,816
2021,01,0,1,18,18208,0,25766
2021,01,0,1,18,18208,1,2626
2021,01,0,1,18,18208,2,499
2021,01,0,1,18,18208,3,1037
2021,01,0,2,18,18208,0,24341
2021,01,0,2,18,18208,1,3505
2021,01,0,2,18,18208,2,745
2021,01,0,2,18,18208,3,947
2021,01,1,0,18,18208,0,16297
2021,01,1,0,18,18208,1,9756
2021,01,1,0,18,18208,2,1940
2021,01,1,0,18,18208,3,452
2021,01,1,1,18,18208,0,25054
2021,01,1,1,18,18208,1,2042
2021,01,1,1,18,18208,2,419
2021,01,1,1,18,18208,3,466
2021,01,1,2,18,18208,0,21041
2021,01,1,2,18,18208,1,5490
2021,01,1,2,18,18208,2,1104
2021,01,1,2,18,18208,3,470
2021,01,2,0,18,18208,0,18401
2021,01,2,0,18,18208,1,7689
2021,01,2,0,18,18208,2,1613
2021,01,2,0,18,18208,3,593
2021,01,2,1,18,18208,0,25330
2021,01,2,1,18,18208,1,2268
2021,01,2,1,18,18208,2,450
2021,01,2,1,18,18208,3,687
2021,01,2,2,18,18208,0,22319
2021,01,2,2,18,18208,1,4721
2021,01,2,2,18,18208,2,965
2021,01,2,2,18,18208,3,654
2021,01,0,0,18,18209,0,66012
2021,01,0,0,18,18209,1,10690
2021,01,0,0,18,18209,2,784
2021,01,0,0,18,18209,3,1617
2021,01,0,1,18,18209,0,74218
2021,01,0,1,18,18209,1,4556
2021,01,0,1,18,18209,2,687
2021,01,0,1,18,18209,3,1460
2021,01,0,2,18,18209,0,70876
2021,01,0,2,18,18209,1,7026
2021,01,0,2,18,18209,2,746
2021,01,0,2,18,18209,3,1484
2021,01,1,0,18,18209,0,56228
2021,01,1,0,18,18209,1,20204
2021,01,1,0,18,18209,2,659
2021,01,1,0,18,18209,3,1141
2021,01,1,1,18,18209,0,74275
2021,01,1,1,18,18209,1,5184
2021,01,1,1,18,18209,2,469
2021,01,1,1,18,18209,3,833
2021,01,1,2,18,18209,0,65829
2021,01,1,2,18,18209,1,12014
2021,01,1,2,18,18209,2,553
2021,01,1,2,18,18209,3,957
2021,01,2,0,18,18209,0,60016
2021,01,2,0,18,18209,1,16522
2021,01,2,0,18,18209,2,707
2021,01,2,0,18,18209,3,1325
2021,01,2,1,18,18209,0,74253
2021,01,2,1,18,18209,1,4941
2021,01,2,1,18,18209,2,553
2021,01,2,1,18,18209,3,1076
2021,01,2,2,18,18209,0,67783
2021,01,2,2,18,18209,1,10083
2021,01,2,2,18,18209,2,628
2021,01,2,2,18,18209,3,1161
2021,01,0,0,18,18210,0,72314
2021,01,0,0,18,18210,1,11433
2021,01,0,0,18,18210,2,1598
2021,01,0,0,18,18210,3,1901
2021,01,0,1,18,18210,0,80834
2021,01,0,1,18,18210,1,5125
2021,01,0,1,18,18210,2,1282
2021,01,0,1,18,18210,3,1609
2021,01,0,2,18,18210,0,77373
2021,01,0,2,18,18210,1,7574
2021,01,0,2,18,18210,2,1318
2021,01,0,2,18,18210,3,1710
2021,01,1,0,18,18210,0,54875
2021,01,1,0,18,18210,1,22386
2021,01,1,0,18,18210,2,1195
2021,01,1,0,18,18210,3,1353
2021,01,1,1,18,18210,0,78456
2021,01,1,1,18,18210,1,5153
2021,01,1,1,18,18210,2,1088
2021,01,1,1,18,18210,3,1217
2021,01,1,2,18,18210,0,68027
2021,01,1,2,18,18210,1,12623
2021,01,1,2,18,18210,2,1024
2021,01,1,2,18,18210,3,1245
2021,01,2,0,18,18210,0,61625
2021,01,2,0,18,18210,1,18146
2021,01,2,0,18,18210,2,1351
2021,01,2,0,18,18210,3,1565
2021,01,2,1,18,18210,0,79376
2021,01,2,1,18,18210,1,5142
2021,01,2,1,18,18210,2,1163
2021,01,2,1,18,18210,3,1368
2021,01,2,2,18,18210,0,71645
2021,01,2,2,18,18210,1,10669
2021,01,2,2,18,18210,2,1138
2021,01,2,2,18,18210,3,1425
2021,01,0,0,18,18322,0,13989
2021,01,0,0,18,18322,1,2788
2021,01,0,0,18,18322,2,222
2021,01,0,0,18,18322,3,413
2021,01,0,1,18,18322,0,16960
2021,01,0,1,18,18322,1,1492
2021,01,0,1,18,18322,2,196
2021,01,0,1,18,18322,3,378
2021,01,0,2,18,18322,0,15570
2021,01,0,2,18,18322,1,2124
2021,01,0,2,18,18322,2,195
2021,01,0,2,18,18322,3,378
2021,01,1,0,18,18322,0,9878
2021,01,1,0,18,18322,1,6599
2021,01,1,0,18,18322,2,412
2021,01,1,0,18,18322,3,239
2021,01,1,1,18,18322,0,16514
2021,01,1,1,18,18322,1,2123
2021,01,1,1,18,18322,2,188
2021,01,1,1,18,18322,3,191
2021,01,1,2,18,18322,0,13333
2021,01,1,2,18,18322,1,4231
2021,01,1,2,18,18322,2,287
2021,01,1,2,18,18322,3,211
2021,01,2,0,18,18322,0,11470
2021,01,2,0,18,18322,1,5124
2021,01,2,0,18,18322,2,339
2021,01,2,0,18,18322,3,307
2021,01,2,1,18,18322,0,16687
2021,01,2,1,18,18322,1,1879
2021,01,2,1,18,18322,2,191
2021,01,2,1,18,18322,3,263
2021,01,2,2,18,18322,0,14199
2021,01,2,2,18,18322,1,3416
2021,01,2,2,18,18322,2,251
2021,01,2,2,18,18322,3,275
2021,01,0,0,18,18382,0,1813
2021,01,0,0,18,18382,1,439
2021,01,0,0,18,18382,2,14
2021,01,0,0,18,18382,3,32
2021,01,0,1,18,18382,0,2208
2021,01,0,1,18,18382,1,399
2021,01,0,1,18,18382,3,35
2021,01,0,2,18,18382,0,2062
2021,01,0,2,18,18382,1,401
2021,01,0,2,18,18382,3,28
2021,01,1,0,18,18382,0,1634
2021,01,1,0,18,18382,1,784
2021,01,1,0,18,18382,3,27
2021,01,1,1,18,18382,0,2406
2021,01,1,1,18,18382,1,319
2021,01,1,1,18,18382,3,23
2021,01,1,2,18,18382,0,2040
2021,01,1,2,18,18382,1,504
2021,01,1,2,18,18382,3,24
2021,01,2,0,18,18382,0,1703
2021,01,2,0,18,18382,1,650
2021,01,2,0,18,18382,3,29
2021,01,2,1,18,18382,0,2329
2021,01,2,1,18,18382,1,350
2021,01,2,1,18,18382,3,28
2021,01,2,2,18,18382,0,2049
2021,01,2,2,18,18382,1,464
2021,01,2,2,18,18382,3,26
2021,01,0,0,18,18404,0,7826
2021,01,0,0,18,18404,1,2208
2021,01,0,0,18,18404,2,240
2021,01,0,0,18,18404,3,728
2021,01,0,1,18,18404,0,9356
2021,01,0,1,18,18404,1,991
2021,01,0,1,18,18404,2,101
2021,01,0,1,18,18404,3,343
2021,01,0,2,18,18404,0,8722
2021,01,0,2,18,18404,1,1540
2021,01,0,2,18,18404,2,161
2021,01,0,2,18,18404,3,485
2021,01,1,0,18,18404,0,5103
2021,01,1,0,18,18404,1,3100
2021,01,1,0,18,18404,2,285
2021,01,1,0,18,18404,3,568
2021,01,1,1,18,18404,0,8878
2021,01,1,1,18,18404,1,887
2021,01,1,1,18,18404,2,134
2021,01,1,1,18,18404,3,235
2021,01,1,2,18,18404,0,7339
2021,01,1,2,18,18404,1,1867
2021,01,1,2,18,18404,2,212
2021,01,1,2,18,18404,3,393
2021,01,2,0,18,18404,0,6157
2021,01,2,0,18,18404,1,2755
2021,01,2,0,18,18404,2,268
2021,01,2,0,18,18404,3,630
2021,01,2,1,18,18404,0,9063
2021,01,2,1,18,18404,1,927
2021,01,2,1,18,18404,2,121
2021,01,2,1,18,18404,3,277
2021,01,2,2,18,18404,0,7874
2021,01,2,2,18,18404,1,1741
2021,01,2,2,18,18404,2,192
2021,01,2,2,18,18404,3,429
2021,01,0,0,18,18423,0,16391
2021,01,0,0,18,18423,1,2575
2021,01,0,0,18,18423,2,128
2021,01,0,0,18,18423,3,488
2021,01,0,1,18,18423,0,19277
2021,01,0,1,18,18423,1,1262
2021,01,0,1,18,18423,2,101
2021,01,0,1,18,18423,3,371
2021,01,0,2,18,18423,0,18083
2021,01,0,2,18,18423,1,1814
2021,01,0,2,18,18423,2,109
2021,01,0,2,18,18423,3,383
2021,01,1,0,18,18423,0,11587
2021,01,1,0,18,18423,1,4230
2021,01,1,0,18,18423,2,38
2021,01,1,0,18,18423,3,220
2021,01,1,1,18,18423,0,18819
2021,01,1,1,18,18423,1,1232
2021,01,1,1,18,18423,2,17
2021,01,1,1,18,18423,3,132
2021,01,1,2,18,18423,0,15181
2021,01,1,2,18,18423,1,2494
2021,01,1,2,18,18423,2,24
2021,01,1,2,18,18423,3,167
2021,01,2,0,18,18423,0,13447
2021,01,2,0,18,18423,1,3589
2021,01,2,0,18,18423,2,73
2021,01,2,0,18,18423,3,324
2021,01,2,1,18,18423,0,18996
2021,01,2,1,18,18423,1,1244
2021,01,2,1,18,18423,2,49
2021,01,2,1,18,18423,3,224
2021,01,2,2,18,18423,0,16304
2021,01,2,2,18,18423,1,2231
2021,01,2,2,18,18423,2,57
2021,01,2,2,18,18423,3,251
2021,01,0,0,18,18442,0,7105
2021,01,0,0,18,18442,1,1764
2021,01,0,0,18,18442,2,56
2021,01,0,0,18,18442,3,475
2021,01,0,1,18,18442,0,8473
2021,01,0,1,18,18442,1,924
2021,01,0,1,18,18442,2,21
2021,01,0,1,18,18442,3,277
2021,01,0,2,18,18442,0,7880
2021,01,0,2,18,18442,1,1283
2021,01,0,2,18,18442,2,45
2021,01,0,2,18,18442,3,341
2021,01,1,0,18,18442,0,6075
2021,01,1,0,18,18442,1,4051
2021,01,1,0,18,18442,2,274
2021,01,1,0,18,18442,3,830
2021,01,1,1,18,18442,0,8770
2021,01,1,1,18,18442,1,1215
2021,01,1,1,18,18442,2,125
2021,01,1,1,18,18442,3,309
2021,01,1,2,18,18442,0,7586
2021,01,1,2,18,18442,1,2500
2021,01,1,2,18,18442,2,184
2021,01,1,2,18,18442,3,552
2021,01,2,0,18,18442,0,6474
2021,01,2,0,18,18442,1,3166
2021,01,2,0,18,18442,2,190
2021,01,2,0,18,18442,3,692
2021,01,2,1,18,18442,0,8655
2021,01,2,1,18,18442,1,1102
2021,01,2,1,18,18442,2,85
2021,01,2,1,18,18442,3,297
2021,01,2,2,18,18442,0,7700
2021,01,2,2,18,18442,1,2029
2021,01,2,2,18,18442,2,130
2021,01,2,2,18,18442,3,470
2021,01,0,0,18,18481,0,7862
2021,01,0,0,18,18481,1,665
2021,01,0,0,18,18481,2,12
2021,01,0,0,18,18481,3,2337
2021,01,0,1,18,18481,0,9028
2021,01,0,1,18,18481,1,259
2021,01,0,1,18,18481,3,1289
2021,01,0,2,18,18481,0,8694
2021,01,0,2,18,18481,1,448
2021,01,0,2,18,18481,3,1645
2021,01,1,0,18,18481,0,7935
2021,01,1,0,18,18481,1,2093
2021,01,1,0,18,18481,2,146
2021,01,1,0,18,18481,3,3238
2021,01,1,1,18,18481,0,9816
2021,01,1,1,18,18481,1,403
2021,01,1,1,18,18481,3,1132
2021,01,1,2,18,18481,0,8958
2021,01,1,2,18,18481,1,1140
2021,01,1,2,18,18481,2,53
2021,01,1,2,18,18481,3,2001
2021,01,2,0,18,18481,0,7906
2021,01,2,0,18,18481,1,1540
2021,01,2,0,18,18481,2,94
2021,01,2,0,18,18481,3,2889
2021,01,2,1,18,18481,0,9511
2021,01,2,1,18,18481,1,347
2021,01,2,1,18,18481,3,1193
2021,01,2,2,18,18481,0,8856
2021,01,2,2,18,18481,1,872
2021,01,2,2,18,18481,2,35
2021,01,2,2,18,18481,3,1863
2021,01,0,0,18,18483,0,5603
2021,01,0,0,18,18483,1,1325
2021,01,0,0,18,18483,2,105
2021,01,0,0,18,18483,3,791
2021,01,0,1,18,18483,0,6713
2021,01,0,1,18,18483,1,505
2021,01,0,1,18,18483,2,133
2021,01,0,1,18,18483,3,448
2021,01,0,2,18,18483,0,6235
2021,01,0,2,18,18483,1,833
2021,01,0,2,18,18483,2,99
2021,01,0,2,18,18483,3,568
2021,01,1,0,18,18483,0,4965
2021,01,1,0,18,18483,1,3157
2021,01,1,0,18,18483,2,58
2021,01,1,0,18,18483,3,1382
2021,01,1,1,18,18483,0,7017
2021,01,1,1,18,18483,1,760
2021,01,1,1,18,18483,2,36
2021,01,1,1,18,18483,3,493
2021,01,1,2,18,18483,0,6123
2021,01,1,2,18,18483,1,1810
2021,01,1,2,18,18483,2,38
2021,01,1,2,18,18483,3,828
2021,01,2,0,18,18483,0,5212
2021,01,2,0,18,18483,1,2448
2021,01,2,0,18,18483,2,76
2021,01,2,0,18,18483,3,1154
2021,01,2,1,18,18483,0,6900
2021,01,2,1,18,18483,1,661
2021,01,2,1,18,18483,2,74
2021,01,2,1,18,18483,3,476
2021,01,2,2,18,18483,0,6166
2021,01,2,2,18,18483,1,1432
2021,01,2,2,18,18483,2,62
2021,01,2,2,18,18483,3,727
2021,01,0,0,18,18501,0,12135
2021,01,0,0,18,18501,1,1867
2021,01,0,0,18,18501,2,15
2021,01,0,0,18,18501,3,856
2021,01,0,1,18,18501,0,14075
2021,01,0,1,18,18501,1,1090
2021,01,0,1,18,18501,3,493
2021,01,0,2,18,18501,0,13223
2021,01,0,2,18,18501,1,1437
2021,01,0,2,18,18501,2,14
2021,01,0,2,18,18501,3,612
2021,01,1,0,18,18501,0,9940
2021,01,1,0,18,18501,1,3086
2021,01,1,0,18,18501,2,142
2021,01,1,0,18,18501,3,666
2021,01,1,1,18,18501,0,13818
2021,01,1,1,18,18501,1,940
2021,01,1,1,18,18501,2,57
2021,01,1,1,18,18501,3,240
2021,01,1,2,18,18501,0,12098
2021,01,1,2,18,18501,1,1917
2021,01,1,2,18,18501,2,80
2021,01,1,2,18,18501,3,403
2021,01,2,0,18,18501,0,10790
2021,01,2,0,18,18501,1,2614
2021,01,2,0,18,18501,2,93
2021,01,2,0,18,18501,3,740
2021,01,2,1,18,18501,0,13918
2021,01,2,1,18,18501,1,998
2021,01,2,1,18,18501,2,35
2021,01,2,1,18,18501,3,338
2021,01,2,2,18,18501,0,12533
2021,01,2,2,18,18501,1,1731
2021,01,2,2,18,18501,2,55
2021,01,2,2,18,18501,3,484
