mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53357797,18,18201,2021,03,0,0,68
53357797,18,18201,2021,03,0,1,43
53357797,18,18201,2021,03,0,2,50
53357797,18,18201,2021,03,1,0,53
53357797,18,18201,2021,03,1,1,77
53357797,18,18201,2021,03,1,2,77
53357797,18,18201,2021,03,2,0,57
53357797,18,18201,2021,03,2,1,68
53357797,18,18201,2021,03,2,2,70
53367176,18,18201,2021,03,0,0,326
53367176,18,18201,2021,03,0,1,299
53367176,18,18201,2021,03,0,2,283
53367176,18,18201,2021,03,1,0,242
53367176,18,18201,2021,03,1,1,239
53367176,18,18201,2021,03,1,2,241
53367176,18,18201,2021,03,2,0,264
53367176,18,18201,2021,03,2,1,255
53367176,18,18201,2021,03,2,2,252
53367186,18,18201,2021,03,0,0,241
53367186,18,18201,2021,03,0,1,51
53367186,18,18201,2021,03,0,2,178
53367186,18,18201,2021,03,1,0,200
53367186,18,18201,2021,03,1,1,122
53367186,18,18201,2021,03,1,2,187
53367186,18,18201,2021,03,2,0,210
53367186,18,18201,2021,03,2,1,104
53367186,18,18201,2021,03,2,2,185
53367187,18,18201,2021,03,0,0,51
53367187,18,18201,2021,03,0,1,32
53367187,18,18201,2021,03,0,2,26
53367187,18,18201,2021,03,1,0,11
53367187,18,18201,2021,03,2,0,21
53367189,18,18201,2021,03,0,0,115
53367189,18,18201,2021,03,0,1,208
53367189,18,18201,2021,03,0,2,172
53367189,18,18201,2021,03,1,0,123
53367189,18,18201,2021,03,1,1,189
53367189,18,18201,2021,03,1,2,146
53367189,18,18201,2021,03,2,0,121
53367189,18,18201,2021,03,2,1,194
53367189,18,18201,2021,03,2,2,153
53367191,18,18201,2021,03,0,0,370
53367191,18,18201,2021,03,0,1,478
53367191,18,18201,2021,03,0,2,425
53367191,18,18201,2021,03,1,0,307
53367191,18,18201,2021,03,1,1,553
53367191,18,18201,2021,03,1,2,407
53367191,18,18201,2021,03,2,0,323
53367191,18,18201,2021,03,2,1,534
53367191,18,18201,2021,03,2,2,412
53367192,18,18201,2021,03,0,0,90
53367192,18,18201,2021,03,0,2,46
53367192,18,18201,2021,03,1,0,55
53367192,18,18201,2021,03,1,1,51
53367192,18,18201,2021,03,1,2,66
53367192,18,18201,2021,03,2,0,64
53367192,18,18201,2021,03,2,1,39
53367192,18,18201,2021,03,2,2,61
53367194,18,18201,2021,03,0,0,40
53367194,18,18201,2021,03,0,2,18
53367194,18,18201,2021,03,1,0,15
53367194,18,18201,2021,03,1,1,12
53367194,18,18201,2021,03,1,2,14
53367194,18,18201,2021,03,2,0,22
53367194,18,18201,2021,03,2,2,15
53367195,18,18201,2021,03,0,0,1129
53367195,18,18201,2021,03,0,1,1302
53367195,18,18201,2021,03,0,2,1175
53367195,18,18201,2021,03,1,0,1486
53367195,18,18201,2021,03,1,1,1295
53367195,18,18201,2021,03,1,2,1284
53367195,18,18201,2021,03,2,0,1394
53367195,18,18201,2021,03,2,1,1297
53367195,18,18201,2021,03,2,2,1256
53367196,18,18201,2021,03,0,0,775
53367196,18,18201,2021,03,0,1,481
53367196,18,18201,2021,03,0,2,625
53367196,18,18201,2021,03,1,0,799
53367196,18,18201,2021,03,1,1,523
53367196,18,18201,2021,03,1,2,707
53367196,18,18201,2021,03,2,0,793
53367196,18,18201,2021,03,2,1,512
53367196,18,18201,2021,03,2,2,686
53367197,18,18201,2021,03,0,0,43
53367197,18,18201,2021,03,0,1,177
53367197,18,18201,2021,03,0,2,134
53367197,18,18201,2021,03,1,0,55
53367197,18,18201,2021,03,1,1,170
53367197,18,18201,2021,03,1,2,112
53367197,18,18201,2021,03,2,0,52
53367197,18,18201,2021,03,2,1,172
53367197,18,18201,2021,03,2,2,118
53367198,18,18201,2021,03,0,0,20
53367198,18,18201,2021,03,0,1,28
53367198,18,18201,2021,03,0,2,19
53367198,18,18201,2021,03,1,0,28
53367198,18,18201,2021,03,1,2,10
53367198,18,18201,2021,03,2,0,26
53367198,18,18201,2021,03,2,2,12
53367199,18,18201,2021,03,0,0,15
53367199,18,18201,2021,03,0,2,24
53367199,18,18201,2021,03,2,0,10
53367199,18,18201,2021,03,2,2,10
53367238,18,18201,2021,03,0,0,48
53367238,18,18201,2021,03,0,1,303
53367238,18,18201,2021,03,0,2,198
53367238,18,18201,2021,03,1,0,32
53367238,18,18201,2021,03,1,1,312
53367238,18,18201,2021,03,1,2,181
53367238,18,18201,2021,03,2,0,36
53367238,18,18201,2021,03,2,1,310
53367238,18,18201,2021,03,2,2,185
53367259,18,18201,2021,03,0,0,93
53367259,18,18201,2021,03,0,1,155
53367259,18,18201,2021,03,0,2,141
53367259,18,18201,2021,03,1,0,29
53367259,18,18201,2021,03,1,1,147
53367259,18,18201,2021,03,1,2,92
53367259,18,18201,2021,03,2,0,46
53367259,18,18201,2021,03,2,1,149
53367259,18,18201,2021,03,2,2,105
53367274,18,18201,2021,03,1,0,10
53367280,18,18201,2021,03,0,0,132
53367280,18,18201,2021,03,0,1,210
53367280,18,18201,2021,03,0,2,194
53367280,18,18201,2021,03,1,0,16
53367280,18,18201,2021,03,1,1,200
53367280,18,18201,2021,03,1,2,136
53367280,18,18201,2021,03,2,0,46
53367280,18,18201,2021,03,2,1,202
53367280,18,18201,2021,03,2,2,151
53367281,18,18201,2021,03,0,0,80
53367281,18,18201,2021,03,0,1,78
53367281,18,18201,2021,03,0,2,88
53367281,18,18201,2021,03,1,0,22
53367281,18,18201,2021,03,1,1,85
53367281,18,18201,2021,03,1,2,56
53367281,18,18201,2021,03,2,0,37
53367281,18,18201,2021,03,2,1,83
53367281,18,18201,2021,03,2,2,64
53367282,18,18201,2021,03,0,0,96
53367282,18,18201,2021,03,0,1,126
53367282,18,18201,2021,03,0,2,126
53367282,18,18201,2021,03,1,0,78
53367282,18,18201,2021,03,1,1,176
53367282,18,18201,2021,03,1,2,135
53367282,18,18201,2021,03,2,0,82
53367282,18,18201,2021,03,2,1,163
53367282,18,18201,2021,03,2,2,133
53367283,18,18201,2021,03,0,0,23
53367283,18,18201,2021,03,0,1,139
53367283,18,18201,2021,03,0,2,64
53367283,18,18201,2021,03,1,0,26
53367283,18,18201,2021,03,1,1,55
53367283,18,18201,2021,03,1,2,23
53367283,18,18201,2021,03,2,0,25
53367283,18,18201,2021,03,2,1,76
53367283,18,18201,2021,03,2,2,34
53367288,18,18201,2021,03,0,0,264
53367288,18,18201,2021,03,0,1,408
53367288,18,18201,2021,03,0,2,325
53367288,18,18201,2021,03,1,0,252
53367288,18,18201,2021,03,1,1,401
53367288,18,18201,2021,03,1,2,322
53367288,18,18201,2021,03,2,0,255
53367288,18,18201,2021,03,2,1,403
53367288,18,18201,2021,03,2,2,323
53367289,18,18201,2021,03,0,0,15
53367289,18,18201,2021,03,0,2,10
53367289,18,18201,2021,03,1,0,28
53367289,18,18201,2021,03,1,2,14
53367289,18,18201,2021,03,2,0,24
53367289,18,18201,2021,03,2,2,13
53367290,18,18201,2021,03,0,0,37
53367290,18,18201,2021,03,0,2,26
53367290,18,18201,2021,03,1,0,33
53367290,18,18201,2021,03,1,1,23
53367290,18,18201,2021,03,1,2,25
53367290,18,18201,2021,03,2,0,34
53367290,18,18201,2021,03,2,1,17
53367290,18,18201,2021,03,2,2,25
53367291,18,18201,2021,03,0,0,27
53367291,18,18201,2021,03,0,1,27
53367291,18,18201,2021,03,0,2,27
53367291,18,18201,2021,03,1,1,38
53367291,18,18201,2021,03,1,2,12
53367291,18,18201,2021,03,2,1,35
53367291,18,18201,2021,03,2,2,16
53367293,18,18201,2021,03,0,0,68
53367293,18,18201,2021,03,0,1,26
53367293,18,18201,2021,03,0,2,22
53367293,18,18201,2021,03,1,0,58
53367293,18,18201,2021,03,1,2,30
53367293,18,18201,2021,03,2,0,60
53367293,18,18201,2021,03,2,2,28
