year,month,dayflag,timezone,prefcode,citycode,from_area,population
2021,12,1,2,18,18205,2,177
2021,12,1,2,18,18205,3,810
2021,12,2,0,18,18205,0,24130
2021,12,2,0,18,18205,1,4284
2021,12,2,0,18,18205,2,213
2021,12,2,0,18,18205,3,1034
2021,12,2,1,18,18205,0,29775
2021,12,2,1,18,18205,1,1323
2021,12,2,1,18,18205,2,166
2021,12,2,1,18,18205,3,525
2021,12,2,2,18,18205,0,27229
2021,12,2,2,18,18205,1,2434
2021,12,2,2,18,18205,2,180
2021,12,2,2,18,18205,3,738
2021,12,0,0,18,18206,0,17653
2021,12,0,0,18,18206,1,1727
2021,12,0,0,18,18206,2,434
2021,12,0,0,18,18206,3,1638
2021,12,0,1,18,18206,0,21243
2021,12,0,1,18,18206,1,654
2021,12,0,1,18,18206,2,140
2021,12,0,1,18,18206,3,496
2021,12,0,2,18,18206,0,19923
2021,12,0,2,18,18206,1,1077
2021,12,0,2,18,18206,2,208
2021,12,0,2,18,18206,3,833
2021,12,1,0,18,18206,0,15883
2021,12,1,0,18,18206,1,3043
2021,12,1,0,18,18206,2,217
2021,12,1,0,18,18206,3,1150
2021,12,1,1,18,18206,0,21351
2021,12,1,1,18,18206,1,796
2021,12,1,1,18,18206,3,504
2021,12,1,2,18,18206,0,19016
2021,12,1,2,18,18206,1,1682
2021,12,1,2,18,18206,2,82
2021,12,1,2,18,18206,3,723
2021,12,2,0,18,18206,0,16340
2021,12,2,0,18,18206,1,2704
2021,12,2,0,18,18206,2,273
2021,12,2,0,18,18206,3,1276
2021,12,2,1,18,18206,0,21323
2021,12,2,1,18,18206,1,759
2021,12,2,1,18,18206,2,43
2021,12,2,1,18,18206,3,502
2021,12,2,2,18,18206,0,19250
2021,12,2,2,18,18206,1,1526
2021,12,2,2,18,18206,2,115
2021,12,2,2,18,18206,3,751
2021,12,0,0,18,18207,0,49288
2021,12,0,0,18,18207,1,14307
2021,12,0,0,18,18207,2,690
2021,12,0,0,18,18207,3,3404
2021,12,0,1,18,18207,0,59796
2021,12,0,1,18,18207,1,4249
2021,12,0,1,18,18207,2,419
2021,12,0,1,18,18207,3,1733
2021,12,0,2,18,18207,0,55590
2021,12,0,2,18,18207,1,8844
2021,12,0,2,18,18207,2,606
2021,12,0,2,18,18207,3,2617
2021,12,1,0,18,18207,0,41975
2021,12,1,0,18,18207,1,17365
2021,12,1,0,18,18207,2,722
2021,12,1,0,18,18207,3,2185
2021,12,1,1,18,18207,0,59488
2021,12,1,1,18,18207,1,5045
2021,12,1,1,18,18207,2,227
2021,12,1,1,18,18207,3,1965
2021,12,1,2,18,18207,0,51489
2021,12,1,2,18,18207,1,10892
2021,12,1,2,18,18207,2,416
2021,12,1,2,18,18207,3,2130
2021,12,2,0,18,18207,0,43862
2021,12,2,0,18,18207,1,16576
2021,12,2,0,18,18207,2,714
2021,12,2,0,18,18207,3,2499
2021,12,2,1,18,18207,0,59567
2021,12,2,1,18,18207,1,4840
2021,12,2,1,18,18207,2,277
2021,12,2,1,18,18207,3,1905
2021,12,2,2,18,18207,0,52547
2021,12,2,2,18,18207,1,10363
2021,12,2,2,18,18207,2,465
2021,12,2,2,18,18207,3,2256
2021,12,0,0,18,18208,0,18532
2021,12,0,0,18,18208,1,6037
2021,12,0,0,18,18208,2,1128
2021,12,0,0,18,18208,3,1404
2021,12,0,1,18,18208,0,24521
2021,12,0,1,18,18208,1,4461
2021,12,0,1,18,18208,2,845
2021,12,0,1,18,18208,3,1807
2021,12,0,2,18,18208,0,21847
2021,12,0,2,18,18208,1,5101
2021,12,0,2,18,18208,2,962
2021,12,0,2,18,18208,3,1751
2021,12,1,0,18,18208,0,17305
2021,12,1,0,18,18208,1,10107
2021,12,1,0,18,18208,2,1465
2021,12,1,0,18,18208,3,1252
2021,12,1,1,18,18208,0,24791
2021,12,1,1,18,18208,1,2891
2021,12,1,1,18,18208,2,1006
2021,12,1,1,18,18208,3,1683
2021,12,1,2,18,18208,0,21490
2021,12,1,2,18,18208,1,6338
2021,12,1,2,18,18208,2,1292
2021,12,1,2,18,18208,3,1628
2021,12,2,0,18,18208,0,17622
2021,12,2,0,18,18208,1,9057
2021,12,2,0,18,18208,2,1378
2021,12,2,0,18,18208,3,1291
2021,12,2,1,18,18208,0,24721
2021,12,2,1,18,18208,1,3296
2021,12,2,1,18,18208,2,964
2021,12,2,1,18,18208,3,1715
2021,12,2,2,18,18208,0,21582
2021,12,2,2,18,18208,1,6019
2021,12,2,2,18,18208,2,1207
2021,12,2,2,18,18208,3,1660
2021,12,0,0,18,18209,0,62418
2021,12,0,0,18,18209,1,13565
2021,12,0,0,18,18209,2,1231
2021,12,0,0,18,18209,3,2588
2021,12,0,1,18,18209,0,73615
2021,12,0,1,18,18209,1,6455
2021,12,0,1,18,18209,2,914
2021,12,0,1,18,18209,3,1753
2021,12,0,2,18,18209,0,68641
2021,12,0,2,18,18209,1,9202
2021,12,0,2,18,18209,2,1016
2021,12,0,2,18,18209,3,2120
2021,12,1,0,18,18209,0,56322
2021,12,1,0,18,18209,1,19469
2021,12,1,0,18,18209,2,985
2021,12,1,0,18,18209,3,2658
2021,12,1,1,18,18209,0,74073
2021,12,1,1,18,18209,1,5726
2021,12,1,1,18,18209,2,564
2021,12,1,1,18,18209,3,2073
2021,12,1,2,18,18209,0,65699
2021,12,1,2,18,18209,1,11869
2021,12,1,2,18,18209,2,742
2021,12,1,2,18,18209,3,2317
2021,12,2,0,18,18209,0,57895
2021,12,2,0,18,18209,1,17945
2021,12,2,0,18,18209,2,1049
2021,12,2,0,18,18209,3,2640
2021,12,2,1,18,18209,0,73955
2021,12,2,1,18,18209,1,5914
2021,12,2,1,18,18209,2,654
2021,12,2,1,18,18209,3,1990
2021,12,2,2,18,18209,0,66458
2021,12,2,2,18,18209,1,11180
2021,12,2,2,18,18209,2,812
2021,12,2,2,18,18209,3,2266
2021,12,0,0,18,18210,0,65574
2021,12,0,0,18,18210,1,15038
2021,12,0,0,18,18210,2,1600
2021,12,0,0,18,18210,3,2322
2021,12,0,1,18,18210,0,77967
2021,12,0,1,18,18210,1,6268
2021,12,0,1,18,18210,2,974
2021,12,0,1,18,18210,3,1517
2021,12,0,2,18,18210,0,72951
2021,12,0,2,18,18210,1,9800
2021,12,0,2,18,18210,2,1110
2021,12,0,2,18,18210,3,1805
2021,12,1,0,18,18210,0,54662
2021,12,1,0,18,18210,1,22159
2021,12,1,0,18,18210,2,1675
2021,12,1,0,18,18210,3,2497
2021,12,1,1,18,18210,0,77148
2021,12,1,1,18,18210,1,6675
2021,12,1,1,18,18210,2,767
2021,12,1,1,18,18210,3,1784
2021,12,1,2,18,18210,0,66951
2021,12,1,2,18,18210,1,13331
2021,12,1,2,18,18210,2,1106
2021,12,1,2,18,18210,3,2058
2021,12,2,0,18,18210,0,57478
2021,12,2,0,18,18210,1,20321
2021,12,2,0,18,18210,2,1655
2021,12,2,0,18,18210,3,2452
2021,12,2,1,18,18210,0,77360
2021,12,2,1,18,18210,1,6570
2021,12,2,1,18,18210,2,821
2021,12,2,1,18,18210,3,1715
2021,12,2,2,18,18210,0,68499
2021,12,2,2,18,18210,1,12420
2021,12,2,2,18,18210,2,1107
2021,12,2,2,18,18210,3,1993
2021,12,0,0,18,18322,0,12608
2021,12,0,0,18,18322,1,3560
2021,12,0,0,18,18322,2,421
2021,12,0,0,18,18322,3,817
2021,12,0,1,18,18322,0,16955
2021,12,0,1,18,18322,1,1811
2021,12,0,1,18,18322,2,265
2021,12,0,1,18,18322,3,279
2021,12,0,2,18,18322,0,15048
2021,12,0,2,18,18322,1,2525
2021,12,0,2,18,18322,2,292
2021,12,0,2,18,18322,3,468
2021,12,1,0,18,18322,0,10304
2021,12,1,0,18,18322,1,5409
2021,12,1,0,18,18322,2,529
2021,12,1,0,18,18322,3,959
2021,12,1,1,18,18322,0,16801
2021,12,1,1,18,18322,1,2129
2021,12,1,1,18,18322,2,210
2021,12,1,1,18,18322,3,429
2021,12,1,2,18,18322,0,13470
2021,12,1,2,18,18322,1,3608
2021,12,1,2,18,18322,2,336
2021,12,1,2,18,18322,3,569
2021,12,2,0,18,18322,0,10898
2021,12,2,0,18,18322,1,4932
2021,12,2,0,18,18322,2,501
2021,12,2,0,18,18322,3,923
2021,12,2,1,18,18322,0,16841
2021,12,2,1,18,18322,1,2047
2021,12,2,1,18,18322,2,224
2021,12,2,1,18,18322,3,390
2021,12,2,2,18,18322,0,13878
2021,12,2,2,18,18322,1,3329
2021,12,2,2,18,18322,2,324
2021,12,2,2,18,18322,3,543
2021,12,0,0,18,18382,0,1507
2021,12,0,0,18,18382,1,589
2021,12,0,0,18,18382,3,34
2021,12,0,1,18,18382,0,2007
2021,12,0,1,18,18382,1,132
2021,12,0,1,18,18382,3,30
2021,12,0,2,18,18382,0,1654
2021,12,0,2,18,18382,1,320
2021,12,0,2,18,18382,3,23
2021,12,1,0,18,18382,0,1617
2021,12,1,0,18,18382,1,1113
2021,12,1,0,18,18382,3,26
2021,12,1,1,18,18382,0,2206
2021,12,1,1,18,18382,1,170
2021,12,1,2,18,18382,0,1946
2021,12,1,2,18,18382,1,596
2021,12,2,0,18,18382,0,1589
2021,12,2,0,18,18382,1,978
2021,12,2,0,18,18382,3,28
2021,12,2,1,18,18382,0,2155
2021,12,2,1,18,18382,1,161
2021,12,2,2,18,18382,0,1870
2021,12,2,2,18,18382,1,525
2021,12,2,2,18,18382,3,13
2021,12,0,0,18,18404,0,6478
2021,12,0,0,18,18404,1,3026
2021,12,0,0,18,18404,2,378
2021,12,0,0,18,18404,3,1784
2021,12,0,1,18,18404,0,8762
2021,12,0,1,18,18404,1,1180
2021,12,0,1,18,18404,2,121
2021,12,0,1,18,18404,3,716
2021,12,0,2,18,18404,0,7851
2021,12,0,2,18,18404,1,2181
2021,12,0,2,18,18404,2,332
2021,12,0,2,18,18404,3,1160
2021,12,1,0,18,18404,0,5095
2021,12,1,0,18,18404,1,3586
2021,12,1,0,18,18404,2,345
2021,12,1,0,18,18404,3,1373
2021,12,1,1,18,18404,0,9095
2021,12,1,1,18,18404,1,908
2021,12,1,1,18,18404,2,150
2021,12,1,1,18,18404,3,620
2021,12,1,2,18,18404,0,7283
2021,12,1,2,18,18404,1,2220
2021,12,1,2,18,18404,2,262
2021,12,1,2,18,18404,3,910
2021,12,2,0,18,18404,0,5452
2021,12,2,0,18,18404,1,3441
2021,12,2,0,18,18404,2,353
2021,12,2,0,18,18404,3,1479
2021,12,2,1,18,18404,0,9009
2021,12,2,1,18,18404,1,978
2021,12,2,1,18,18404,2,143
2021,12,2,1,18,18404,3,645
2021,12,2,2,18,18404,0,7429
2021,12,2,2,18,18404,1,2210
2021,12,2,2,18,18404,2,280
2021,12,2,2,18,18404,3,975
2021,12,0,0,18,18423,0,13562
2021,12,0,0,18,18423,1,2834
2021,12,0,0,18,18423,2,73
2021,12,0,0,18,18423,3,1243
2021,12,0,1,18,18423,0,18013
2021,12,0,1,18,18423,1,1492
2021,12,0,1,18,18423,2,31
2021,12,0,1,18,18423,3,568
2021,12,0,2,18,18423,0,16184
2021,12,0,2,18,18423,1,2102
2021,12,0,2,18,18423,2,38
2021,12,0,2,18,18423,3,782
2021,12,1,0,18,18423,0,12003
2021,12,1,0,18,18423,1,4642
2021,12,1,0,18,18423,2,66
2021,12,1,0,18,18423,3,709
2021,12,1,1,18,18423,0,18247
2021,12,1,1,18,18423,1,1666
2021,12,1,1,18,18423,2,23
2021,12,1,1,18,18423,3,580
2021,12,1,2,18,18423,0,15241
2021,12,1,2,18,18423,1,3062
2021,12,1,2,18,18423,2,38
2021,12,1,2,18,18423,3,633
2021,12,2,0,18,18423,0,12406
2021,12,2,0,18,18423,1,4176
2021,12,2,0,18,18423,2,68
2021,12,2,0,18,18423,3,847
2021,12,2,1,18,18423,0,18187
2021,12,2,1,18,18423,1,1621
2021,12,2,1,18,18423,2,25
2021,12,2,1,18,18423,3,577
2021,12,2,2,18,18423,0,15485
2021,12,2,2,18,18423,1,2815
2021,12,2,2,18,18423,2,38
2021,12,2,2,18,18423,3,672
2021,12,0,0,18,18442,0,6226
2021,12,0,0,18,18442,1,2184
2021,12,0,0,18,18442,2,60
2021,12,0,0,18,18442,3,795
2021,12,0,1,18,18442,0,8467
2021,12,0,1,18,18442,1,1245
2021,12,0,1,18,18442,2,46
2021,12,0,1,18,18442,3,294
2021,12,0,2,18,18442,0,7582
2021,12,0,2,18,18442,1,1570
2021,12,0,2,18,18442,2,54
2021,12,0,2,18,18442,3,553
2021,12,1,0,18,18442,0,6362
2021,12,1,0,18,18442,1,4064
2021,12,1,0,18,18442,2,56
2021,12,1,0,18,18442,3,1394
2021,12,1,1,18,18442,0,8663
2021,12,1,1,18,18442,1,1478
2021,12,1,1,18,18442,3,634
2021,12,1,2,18,18442,0,7553
2021,12,1,2,18,18442,1,2531
2021,12,1,2,18,18442,2,21
2021,12,1,2,18,18442,3,901
2021,12,2,0,18,18442,0,6327
2021,12,2,0,18,18442,1,3579
2021,12,2,0,18,18442,2,57
2021,12,2,0,18,18442,3,1239
2021,12,2,1,18,18442,0,8612
2021,12,2,1,18,18442,1,1418
2021,12,2,1,18,18442,2,12
2021,12,2,1,18,18442,3,546
2021,12,2,2,18,18442,0,7561
2021,12,2,2,18,18442,1,2283
2021,12,2,2,18,18442,2,29
2021,12,2,2,18,18442,3,811
2021,12,0,0,18,18481,0,7607
2021,12,0,0,18,18481,1,808
2021,12,0,0,18,18481,2,40
2021,12,0,0,18,18481,3,1499
2021,12,0,1,18,18481,0,8986
2021,12,0,1,18,18481,1,548
2021,12,0,1,18,18481,3,857
2021,12,0,2,18,18481,0,8447
2021,12,0,2,18,18481,1,619
2021,12,0,2,18,18481,2,16
2021,12,0,2,18,18481,3,1077
2021,12,1,0,18,18481,0,8029
2021,12,1,0,18,18481,1,2249
2021,12,1,0,18,18481,2,27
2021,12,1,0,18,18481,3,2363
2021,12,1,1,18,18481,0,8974
2021,12,1,1,18,18481,1,711
2021,12,1,1,18,18481,2,11
2021,12,1,1,18,18481,3,1204
2021,12,1,2,18,18481,0,8546
2021,12,1,2,18,18481,1,1336
2021,12,1,2,18,18481,2,18
2021,12,1,2,18,18481,3,1708
2021,12,2,0,18,18481,0,7920
2021,12,2,0,18,18481,1,1877
2021,12,2,0,18,18481,2,30
2021,12,2,0,18,18481,3,2140
2021,12,2,1,18,18481,0,8977
2021,12,2,1,18,18481,1,669
2021,12,2,1,18,18481,3,1114
2021,12,2,2,18,18481,0,8520
2021,12,2,2,18,18481,1,1151
2021,12,2,2,18,18481,2,17
2021,12,2,2,18,18481,3,1545
2021,12,0,0,18,18483,0,5815
2021,12,0,0,18,18483,1,1064
2021,12,0,0,18,18483,2,10
2021,12,0,0,18,18483,3,799
2021,12,0,1,18,18483,0,6700
2021,12,0,1,18,18483,1,604
2021,12,0,1,18,18483,3,584
2021,12,0,2,18,18483,0,6348
2021,12,0,2,18,18483,1,739
2021,12,0,2,18,18483,3,632
2021,12,1,0,18,18483,0,5438
2021,12,1,0,18,18483,1,2212
2021,12,1,0,18,18483,2,42
2021,12,1,0,18,18483,3,1217
2021,12,1,1,18,18483,0,7070
2021,12,1,1,18,18483,1,789
2021,12,1,1,18,18483,2,38
2021,12,1,1,18,18483,3,679
2021,12,1,2,18,18483,0,6324
2021,12,1,2,18,18483,1,1399
2021,12,1,2,18,18483,2,47
2021,12,1,2,18,18483,3,893
2021,12,2,0,18,18483,0,5535
2021,12,2,0,18,18483,1,1916
2021,12,2,0,18,18483,2,34
2021,12,2,0,18,18483,3,1109
2021,12,2,1,18,18483,0,6975
2021,12,2,1,18,18483,1,741
2021,12,2,1,18,18483,2,28
2021,12,2,1,18,18483,3,654
2021,12,2,2,18,18483,0,6330
2021,12,2,2,18,18483,1,1229
2021,12,2,2,18,18483,2,36
2021,12,2,2,18,18483,3,826
2021,12,0,0,18,18501,0,10987
2021,12,0,0,18,18501,1,2692
2021,12,0,0,18,18501,2,111
2021,12,0,0,18,18501,3,1549
2021,12,0,1,18,18501,0,13004
2021,12,0,1,18,18501,1,1287
2021,12,0,1,18,18501,2,65
2021,12,0,1,18,18501,3,879
2021,12,0,2,18,18501,0,12203
2021,12,0,2,18,18501,1,1854
2021,12,0,2,18,18501,2,72
2021,12,0,2,18,18501,3,1166
2021,12,1,0,18,18501,0,9536
2021,12,1,0,18,18501,1,2965
2021,12,1,0,18,18501,2,127
2021,12,1,0,18,18501,3,1270
2021,12,1,1,18,18501,0,13004
2021,12,1,1,18,18501,1,1047
2021,12,1,1,18,18501,2,48
2021,12,1,1,18,18501,3,608
2021,12,1,2,18,18501,0,11520
2021,12,1,2,18,18501,1,1908
2021,12,1,2,18,18501,2,77
2021,12,1,2,18,18501,3,876
2021,12,2,0,18,18501,0,9911
2021,12,2,0,18,18501,1,2894
2021,12,2,0,18,18501,2,123
2021,12,2,0,18,18501,3,1342
2021,12,2,1,18,18501,0,13004
2021,12,2,1,18,18501,1,1109
2021,12,2,1,18,18501,2,53
2021,12,2,1,18,18501,3,678
2021,12,2,2,18,18501,0,11696
2021,12,2,2,18,18501,1,1894
2021,12,2,2,18,18501,2,75
2021,12,2,2,18,18501,3,951
