year,month,dayflag,timezone,prefcode,citycode,from_area,population
2021,11,1,2,18,18202,3,3857
2021,11,2,0,18,18202,0,53294
2021,11,2,0,18,18202,1,9040
2021,11,2,0,18,18202,2,1380
2021,11,2,0,18,18202,3,6001
2021,11,2,1,18,18202,0,59677
2021,11,2,1,18,18202,1,2655
2021,11,2,1,18,18202,2,832
2021,11,2,1,18,18202,3,3497
2021,11,2,2,18,18202,0,57002
2021,11,2,2,18,18202,1,5338
2021,11,2,2,18,18202,2,1092
2021,11,2,2,18,18202,3,4396
2021,11,0,0,18,18204,0,22893
2021,11,0,0,18,18204,1,2745
2021,11,0,0,18,18204,2,289
2021,11,0,0,18,18204,3,3241
2021,11,0,1,18,18204,0,25750
2021,11,0,1,18,18204,1,1260
2021,11,0,1,18,18204,2,358
2021,11,0,1,18,18204,3,1645
2021,11,0,2,18,18204,0,24825
2021,11,0,2,18,18204,1,1794
2021,11,0,2,18,18204,2,274
2021,11,0,2,18,18204,3,2176
2021,11,1,0,18,18204,0,22294
2021,11,1,0,18,18204,1,3959
2021,11,1,0,18,18204,2,190
2021,11,1,0,18,18204,3,1467
2021,11,1,1,18,18204,0,26043
2021,11,1,1,18,18204,1,1319
2021,11,1,1,18,18204,2,52
2021,11,1,1,18,18204,3,919
2021,11,1,2,18,18204,0,24511
2021,11,1,2,18,18204,1,2613
2021,11,1,2,18,18204,2,99
2021,11,1,2,18,18204,3,1100
2021,11,2,0,18,18204,0,22493
2021,11,2,0,18,18204,1,3555
2021,11,2,0,18,18204,2,223
2021,11,2,0,18,18204,3,2058
2021,11,2,1,18,18204,0,25945
2021,11,2,1,18,18204,1,1299
2021,11,2,1,18,18204,2,154
2021,11,2,1,18,18204,3,1161
2021,11,2,2,18,18204,0,24616
2021,11,2,2,18,18204,1,2340
2021,11,2,2,18,18204,2,158
2021,11,2,2,18,18204,3,1459
2021,11,0,0,18,18205,0,25361
2021,11,0,0,18,18205,1,4628
2021,11,0,0,18,18205,2,576
2021,11,0,0,18,18205,3,1724
2021,11,0,1,18,18205,0,29518
2021,11,0,1,18,18205,1,922
2021,11,0,1,18,18205,2,278
2021,11,0,1,18,18205,3,670
2021,11,0,2,18,18205,0,27797
2021,11,0,2,18,18205,1,2390
2021,11,0,2,18,18205,2,367
2021,11,0,2,18,18205,3,1048
2021,11,1,0,18,18205,0,22653
2021,11,1,0,18,18205,1,5236
2021,11,1,0,18,18205,2,351
2021,11,1,0,18,18205,3,1386
2021,11,1,1,18,18205,0,29678
2021,11,1,1,18,18205,1,933
2021,11,1,1,18,18205,2,257
2021,11,1,1,18,18205,3,484
2021,11,1,2,18,18205,0,26444
2021,11,1,2,18,18205,1,2598
2021,11,1,2,18,18205,2,252
2021,11,1,2,18,18205,3,805
2021,11,2,0,18,18205,0,23556
2021,11,2,0,18,18205,1,5034
2021,11,2,0,18,18205,2,426
2021,11,2,0,18,18205,3,1498
2021,11,2,1,18,18205,0,29625
2021,11,2,1,18,18205,1,929
2021,11,2,1,18,18205,2,264
2021,11,2,1,18,18205,3,546
2021,11,2,2,18,18205,0,26895
2021,11,2,2,18,18205,1,2529
2021,11,2,2,18,18205,2,291
2021,11,2,2,18,18205,3,886
2021,11,0,0,18,18206,0,17784
2021,11,0,0,18,18206,1,2180
2021,11,0,0,18,18206,2,691
2021,11,0,0,18,18206,3,2066
2021,11,0,1,18,18206,0,21761
2021,11,0,1,18,18206,1,762
2021,11,0,1,18,18206,2,44
2021,11,0,1,18,18206,3,698
2021,11,0,2,18,18206,0,20340
2021,11,0,2,18,18206,1,1264
2021,11,0,2,18,18206,2,208
2021,11,0,2,18,18206,3,1097
2021,11,1,0,18,18206,0,15008
2021,11,1,0,18,18206,1,3511
2021,11,1,0,18,18206,2,210
2021,11,1,0,18,18206,3,783
2021,11,1,1,18,18206,0,21519
2021,11,1,1,18,18206,1,789
2021,11,1,1,18,18206,2,69
2021,11,1,1,18,18206,3,352
2021,11,1,2,18,18206,0,18859
2021,11,1,2,18,18206,1,1906
2021,11,1,2,18,18206,2,115
2021,11,1,2,18,18206,3,456
2021,11,2,0,18,18206,0,15933
2021,11,2,0,18,18206,1,3067
2021,11,2,0,18,18206,2,370
2021,11,2,0,18,18206,3,1211
2021,11,2,1,18,18206,0,21599
2021,11,2,1,18,18206,1,780
2021,11,2,1,18,18206,2,61
2021,11,2,1,18,18206,3,467
2021,11,2,2,18,18206,0,19353
2021,11,2,2,18,18206,1,1692
2021,11,2,2,18,18206,2,146
2021,11,2,2,18,18206,3,669
2021,11,0,0,18,18207,0,46607
2021,11,0,0,18,18207,1,14693
2021,11,0,0,18,18207,2,932
2021,11,0,0,18,18207,3,2531
2021,11,0,1,18,18207,0,58785
2021,11,0,1,18,18207,1,5073
2021,11,0,1,18,18207,2,642
2021,11,0,1,18,18207,3,1671
2021,11,0,2,18,18207,0,54017
2021,11,0,2,18,18207,1,9408
2021,11,0,2,18,18207,2,857
2021,11,0,2,18,18207,3,2197
2021,11,1,0,18,18207,0,40021
2021,11,1,0,18,18207,1,19240
2021,11,1,0,18,18207,2,693
2021,11,1,0,18,18207,3,1388
2021,11,1,1,18,18207,0,60474
2021,11,1,1,18,18207,1,4950
2021,11,1,1,18,18207,2,401
2021,11,1,1,18,18207,3,1265
2021,11,1,2,18,18207,0,51336
2021,11,1,2,18,18207,1,11694
2021,11,1,2,18,18207,2,523
2021,11,1,2,18,18207,3,1310
2021,11,2,0,18,18207,0,42216
2021,11,2,0,18,18207,1,17725
2021,11,2,0,18,18207,2,773
2021,11,2,0,18,18207,3,1769
2021,11,2,1,18,18207,0,59911
2021,11,2,1,18,18207,1,4991
2021,11,2,1,18,18207,2,482
2021,11,2,1,18,18207,3,1400
2021,11,2,2,18,18207,0,52229
2021,11,2,2,18,18207,1,10932
2021,11,2,2,18,18207,2,634
2021,11,2,2,18,18207,3,1605
2021,11,0,0,18,18208,0,18142
2021,11,0,0,18,18208,1,8439
2021,11,0,0,18,18208,2,1246
2021,11,0,0,18,18208,3,1836
2021,11,0,1,18,18208,0,24746
2021,11,0,1,18,18208,1,4273
2021,11,0,1,18,18208,2,686
2021,11,0,1,18,18208,3,2617
2021,11,0,2,18,18208,0,22141
2021,11,0,2,18,18208,1,5953
2021,11,0,2,18,18208,2,963
2021,11,0,2,18,18208,3,2342
2021,11,1,0,18,18208,0,16352
2021,11,1,0,18,18208,1,11802
2021,11,1,0,18,18208,2,1231
2021,11,1,0,18,18208,3,1486
2021,11,1,1,18,18208,0,24919
2021,11,1,1,18,18208,1,3269
2021,11,1,1,18,18208,2,581
2021,11,1,1,18,18208,3,1513
2021,11,1,2,18,18208,0,21005
2021,11,1,2,18,18208,1,7147
2021,11,1,2,18,18208,2,827
2021,11,1,2,18,18208,3,1641
2021,11,2,0,18,18208,0,16949
2021,11,2,0,18,18208,1,10681
2021,11,2,0,18,18208,2,1236
2021,11,2,0,18,18208,3,1603
2021,11,2,1,18,18208,0,24861
2021,11,2,1,18,18208,1,3603
2021,11,2,1,18,18208,2,616
2021,11,2,1,18,18208,3,1881
2021,11,2,2,18,18208,0,21384
2021,11,2,2,18,18208,1,6749
2021,11,2,2,18,18208,2,873
2021,11,2,2,18,18208,3,1874
2021,11,0,0,18,18209,0,60073
2021,11,0,0,18,18209,1,15086
2021,11,0,0,18,18209,2,1316
2021,11,0,0,18,18209,3,2553
2021,11,0,1,18,18209,0,73356
2021,11,0,1,18,18209,1,7901
2021,11,0,1,18,18209,2,957
2021,11,0,1,18,18209,3,1628
2021,11,0,2,18,18209,0,67904
2021,11,0,2,18,18209,1,10618
2021,11,0,2,18,18209,2,1113
2021,11,0,2,18,18209,3,2071
2021,11,1,0,18,18209,0,55232
2021,11,1,0,18,18209,1,22368
2021,11,1,0,18,18209,2,871
2021,11,1,0,18,18209,3,1844
2021,11,1,1,18,18209,0,74754
2021,11,1,1,18,18209,1,6204
2021,11,1,1,18,18209,2,640
2021,11,1,1,18,18209,3,1264
2021,11,1,2,18,18209,0,65548
2021,11,1,2,18,18209,1,13444
2021,11,1,2,18,18209,2,758
2021,11,1,2,18,18209,3,1506
2021,11,2,0,18,18209,0,56846
2021,11,2,0,18,18209,1,19941
2021,11,2,0,18,18209,2,1019
2021,11,2,0,18,18209,3,2080
2021,11,2,1,18,18209,0,74288
2021,11,2,1,18,18209,1,6770
2021,11,2,1,18,18209,2,746
2021,11,2,1,18,18209,3,1386
2021,11,2,2,18,18209,0,66333
2021,11,2,2,18,18209,1,12502
2021,11,2,2,18,18209,2,876
2021,11,2,2,18,18209,3,1694
2021,11,0,0,18,18210,0,62727
2021,11,0,0,18,18210,1,17797
2021,11,0,0,18,18210,2,2168
2021,11,0,0,18,18210,3,4474
2021,11,0,1,18,18210,0,78179
2021,11,0,1,18,18210,1,7223
2021,11,0,1,18,18210,2,1188
2021,11,0,1,18,18210,3,2324
2021,11,0,2,18,18210,0,71973
2021,11,0,2,18,18210,1,11236
2021,11,0,2,18,18210,2,1537
2021,11,0,2,18,18210,3,2885
2021,11,1,0,18,18210,0,52102
2021,11,1,0,18,18210,1,23940
2021,11,1,0,18,18210,2,1866
2021,11,1,0,18,18210,3,2144
2021,11,1,1,18,18210,0,76761
2021,11,1,1,18,18210,1,7219
2021,11,1,1,18,18210,2,811
2021,11,1,1,18,18210,3,1025
2021,11,1,2,18,18210,0,65546
2021,11,1,2,18,18210,1,14544
2021,11,1,2,18,18210,2,1227
2021,11,1,2,18,18210,3,1461
2021,11,2,0,18,18210,0,55644
2021,11,2,0,18,18210,1,21892
2021,11,2,0,18,18210,2,1967
2021,11,2,0,18,18210,3,2920
2021,11,2,1,18,18210,0,77234
2021,11,2,1,18,18210,1,7220
2021,11,2,1,18,18210,2,937
2021,11,2,1,18,18210,3,1458
2021,11,2,2,18,18210,0,67688
2021,11,2,2,18,18210,1,13441
2021,11,2,2,18,18210,2,1330
2021,11,2,2,18,18210,3,1936
2021,11,0,0,18,18322,0,11789
2021,11,0,0,18,18322,1,3581
2021,11,0,0,18,18322,2,565
2021,11,0,0,18,18322,3,1661
2021,11,0,1,18,18322,0,16728
2021,11,0,1,18,18322,1,1515
2021,11,0,1,18,18322,2,114
2021,11,0,1,18,18322,3,365
2021,11,0,2,18,18322,0,14567
2021,11,0,2,18,18322,1,2353
2021,11,0,2,18,18322,2,248
2021,11,0,2,18,18322,3,730
2021,11,1,0,18,18322,0,9295
2021,11,1,0,18,18322,1,5925
2021,11,1,0,18,18322,2,315
2021,11,1,0,18,18322,3,793
2021,11,1,1,18,18322,0,16659
2021,11,1,1,18,18322,1,2231
2021,11,1,1,18,18322,2,83
2021,11,1,1,18,18322,3,257
2021,11,1,2,18,18322,0,13038
2021,11,1,2,18,18322,1,3963
2021,11,1,2,18,18322,2,201
2021,11,1,2,18,18322,3,433
2021,11,2,0,18,18322,0,10127
2021,11,2,0,18,18322,1,5144
2021,11,2,0,18,18322,2,398
2021,11,2,0,18,18322,3,1083
2021,11,2,1,18,18322,0,16682
2021,11,2,1,18,18322,1,1993
2021,11,2,1,18,18322,2,94
2021,11,2,1,18,18322,3,293
2021,11,2,2,18,18322,0,13548
2021,11,2,2,18,18322,1,3426
2021,11,2,2,18,18322,2,217
2021,11,2,2,18,18322,3,532
2021,11,0,0,18,18382,0,1598
2021,11,0,0,18,18382,1,1244
2021,11,0,0,18,18382,2,15
2021,11,0,0,18,18382,3,259
2021,11,0,1,18,18382,0,1954
2021,11,0,1,18,18382,1,174
2021,11,0,1,18,18382,3,82
2021,11,0,2,18,18382,0,1765
2021,11,0,2,18,18382,1,518
2021,11,0,2,18,18382,3,123
2021,11,1,0,18,18382,0,1499
2021,11,1,0,18,18382,1,1133
2021,11,1,0,18,18382,2,49
2021,11,1,0,18,18382,3,59
2021,11,1,1,18,18382,0,2085
2021,11,1,1,18,18382,1,195
2021,11,1,1,18,18382,2,13
2021,11,1,1,18,18382,3,19
2021,11,1,2,18,18382,0,1798
2021,11,1,2,18,18382,1,624
2021,11,1,2,18,18382,2,17
2021,11,1,2,18,18382,3,35
2021,11,2,0,18,18382,0,1532
2021,11,2,0,18,18382,1,1170
2021,11,2,0,18,18382,2,38
2021,11,2,0,18,18382,3,126
2021,11,2,1,18,18382,0,2041
2021,11,2,1,18,18382,1,188
2021,11,2,1,18,18382,3,40
2021,11,2,2,18,18382,0,1787
2021,11,2,2,18,18382,1,589
2021,11,2,2,18,18382,2,12
2021,11,2,2,18,18382,3,64
2021,11,0,0,18,18404,0,5524
2021,11,0,0,18,18404,1,3813
2021,11,0,0,18,18404,2,502
2021,11,0,0,18,18404,3,2864
2021,11,0,1,18,18404,0,8321
2021,11,0,1,18,18404,1,1048
2021,11,0,1,18,18404,2,206
2021,11,0,1,18,18404,3,1168
2021,11,0,2,18,18404,0,7291
2021,11,0,2,18,18404,1,2329
2021,11,0,2,18,18404,2,414
2021,11,0,2,18,18404,3,1717
2021,11,1,0,18,18404,0,4632
2021,11,1,0,18,18404,1,3245
2021,11,1,0,18,18404,2,316
2021,11,1,0,18,18404,3,1256
2021,11,1,1,18,18404,0,8784
2021,11,1,1,18,18404,1,974
2021,11,1,1,18,18404,2,127
2021,11,1,1,18,18404,3,472
2021,11,1,2,18,18404,0,6945
2021,11,1,2,18,18404,1,2101
2021,11,1,2,18,18404,2,232
2021,11,1,2,18,18404,3,829
2021,11,2,0,18,18404,0,4929
2021,11,2,0,18,18404,1,3434
2021,11,2,0,18,18404,2,378
2021,11,2,0,18,18404,3,1792
2021,11,2,1,18,18404,0,8630
2021,11,2,1,18,18404,1,999
2021,11,2,1,18,18404,2,154
2021,11,2,1,18,18404,3,704
2021,11,2,2,18,18404,0,7060
2021,11,2,2,18,18404,1,2177
2021,11,2,2,18,18404,2,293
2021,11,2,2,18,18404,3,1125
2021,11,0,0,18,18423,0,13273
2021,11,0,0,18,18423,1,3318
2021,11,0,0,18,18423,2,203
2021,11,0,0,18,18423,3,1941
2021,11,0,1,18,18423,0,17645
2021,11,0,1,18,18423,1,1310
2021,11,0,1,18,18423,2,121
2021,11,0,1,18,18423,3,1148
2021,11,0,2,18,18423,0,15885
2021,11,0,2,18,18423,1,2184
2021,11,0,2,18,18423,2,137
2021,11,0,2,18,18423,3,1255
2021,11,1,0,18,18423,0,10247
2021,11,1,0,18,18423,1,4374
2021,11,1,0,18,18423,2,153
2021,11,1,0,18,18423,3,571
2021,11,1,1,18,18423,0,17325
2021,11,1,1,18,18423,1,1510
2021,11,1,1,18,18423,2,15
2021,11,1,1,18,18423,3,354
2021,11,1,2,18,18423,0,13900
2021,11,1,2,18,18423,1,2711
2021,11,1,2,18,18423,2,79
2021,11,1,2,18,18423,3,442
2021,11,2,0,18,18423,0,11256
2021,11,2,0,18,18423,1,4022
2021,11,2,0,18,18423,2,170
2021,11,2,0,18,18423,3,1028
2021,11,2,1,18,18423,0,17432
2021,11,2,1,18,18423,1,1443
2021,11,2,1,18,18423,2,50
2021,11,2,1,18,18423,3,619
2021,11,2,2,18,18423,0,14561
2021,11,2,2,18,18423,1,2535
2021,11,2,2,18,18423,2,98
2021,11,2,2,18,18423,3,713
2021,11,0,0,18,18442,0,6509
2021,11,0,0,18,18442,1,2530
2021,11,0,0,18,18442,2,147
2021,11,0,0,18,18442,3,1492
2021,11,0,1,18,18442,0,8638
2021,11,0,1,18,18442,1,1227
2021,11,0,1,18,18442,2,78
2021,11,0,1,18,18442,3,609
2021,11,0,2,18,18442,0,7819
2021,11,0,2,18,18442,1,1730
2021,11,0,2,18,18442,2,93
2021,11,0,2,18,18442,3,1008
2021,11,1,0,18,18442,0,6326
2021,11,1,0,18,18442,1,4546
2021,11,1,0,18,18442,2,95
2021,11,1,0,18,18442,3,1288
2021,11,1,1,18,18442,0,8856
2021,11,1,1,18,18442,1,1284
2021,11,1,1,18,18442,3,672
2021,11,1,2,18,18442,0,7738
2021,11,1,2,18,18442,1,2581
2021,11,1,2,18,18442,2,31
2021,11,1,2,18,18442,3,1000
2021,11,2,0,18,18442,0,6387
2021,11,2,0,18,18442,1,3874
2021,11,2,0,18,18442,2,113
2021,11,2,0,18,18442,3,1356
2021,11,2,1,18,18442,0,8784
2021,11,2,1,18,18442,1,1265
2021,11,2,1,18,18442,2,26
2021,11,2,1,18,18442,3,651
2021,11,2,2,18,18442,0,7765
2021,11,2,2,18,18442,1,2297
2021,11,2,2,18,18442,2,51
2021,11,2,2,18,18442,3,1003
2021,11,0,0,18,18481,0,7951
2021,11,0,0,18,18481,1,1116
2021,11,0,0,18,18481,2,28
2021,11,0,0,18,18481,3,1905
2021,11,0,1,18,18481,0,9108
2021,11,0,1,18,18481,1,573
2021,11,0,1,18,18481,2,43
2021,11,0,1,18,18481,3,1093
2021,11,0,2,18,18481,0,8678
2021,11,0,2,18,18481,1,767
2021,11,0,2,18,18481,2,21
2021,11,0,2,18,18481,3,1436
2021,11,1,0,18,18481,0,8233
2021,11,1,0,18,18481,1,2322
2021,11,1,0,18,18481,2,26
2021,11,1,0,18,18481,3,2446
2021,11,1,1,18,18481,0,9370
2021,11,1,1,18,18481,1,865
2021,11,1,1,18,18481,3,1112
2021,11,1,2,18,18481,0,8879
2021,11,1,2,18,18481,1,1393
2021,11,1,2,18,18481,3,1663
2021,11,2,0,18,18481,0,8139
2021,11,2,0,18,18481,1,1920
2021,11,2,0,18,18481,2,27
2021,11,2,0,18,18481,3,2266
2021,11,2,1,18,18481,0,9282
2021,11,2,1,18,18481,1,768
2021,11,2,1,18,18481,2,15
2021,11,2,1,18,18481,3,1106
2021,11,2,2,18,18481,0,8812
2021,11,2,2,18,18481,1,1184
2021,11,2,2,18,18481,2,13
2021,11,2,2,18,18481,3,1588
2021,11,0,0,18,18483,0,5291
2021,11,0,0,18,18483,1,1371
2021,11,0,0,18,18483,2,30
2021,11,0,0,18,18483,3,1575
2021,11,0,1,18,18483,0,6327
2021,11,0,1,18,18483,1,347
2021,11,0,1,18,18483,3,709
2021,11,0,2,18,18483,0,5977
2021,11,0,2,18,18483,1,754
2021,11,0,2,18,18483,2,11
2021,11,0,2,18,18483,3,1013
2021,11,1,0,18,18483,0,5357
2021,11,1,0,18,18483,1,2026
2021,11,1,0,18,18483,2,15
2021,11,1,0,18,18483,3,1363
2021,11,1,1,18,18483,0,7307
2021,11,1,1,18,18483,1,876
2021,11,1,1,18,18483,3,449
2021,11,1,2,18,18483,0,6421
2021,11,1,2,18,18483,1,1380
2021,11,1,2,18,18483,3,906
2021,11,2,0,18,18483,0,5335
2021,11,2,0,18,18483,1,1808
2021,11,2,0,18,18483,2,20
2021,11,2,0,18,18483,3,1434
2021,11,2,1,18,18483,0,6980
2021,11,2,1,18,18483,1,700
2021,11,2,1,18,18483,3,536
2021,11,2,2,18,18483,0,6273
2021,11,2,2,18,18483,1,1171
2021,11,2,2,18,18483,3,941
2021,11,0,0,18,18501,0,10872
2021,11,0,0,18,18501,1,3037
2021,11,0,0,18,18501,2,124
2021,11,0,0,18,18501,3,3069
2021,11,0,1,18,18501,0,13681
2021,11,0,1,18,18501,1,1424
2021,11,0,1,18,18501,3,1504
2021,11,0,2,18,18501,0,12600
2021,11,0,2,18,18501,1,1992
2021,11,0,2,18,18501,2,62
2021,11,0,2,18,18501,3,1912
2021,11,1,0,18,18501,0,9091
2021,11,1,0,18,18501,1,3406
2021,11,1,0,18,18501,2,189
2021,11,1,0,18,18501,3,1341
2021,11,1,1,18,18501,0,13087
2021,11,1,1,18,18501,1,1449
2021,11,1,1,18,18501,2,107
2021,11,1,1,18,18501,3,515
2021,11,1,2,18,18501,0,11386
2021,11,1,2,18,18501,1,2197
2021,11,1,2,18,18501,2,122
2021,11,1,2,18,18501,3,840
2021,11,2,0,18,18501,0,9685
2021,11,2,0,18,18501,1,3283
2021,11,2,0,18,18501,2,168
2021,11,2,0,18,18501,3,1917
2021,11,2,1,18,18501,0,13285
2021,11,2,1,18,18501,1,1441
2021,11,2,1,18,18501,2,73
2021,11,2,1,18,18501,3,845
2021,11,2,2,18,18501,0,11791
2021,11,2,2,18,18501,1,2128
2021,11,2,2,18,18501,2,102
2021,11,2,2,18,18501,3,1197
