mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53367353,18,18201,2021,11,2,0,18
53367381,18,18201,2021,11,1,0,12
53367381,18,18201,2021,11,1,1,12
53367381,18,18201,2021,11,1,2,12
53367381,18,18201,2021,11,2,0,10
53367392,18,18201,2021,11,0,0,76
53367392,18,18201,2021,11,0,1,76
53367392,18,18201,2021,11,0,2,76
53367392,18,18201,2021,11,1,0,71
53367392,18,18201,2021,11,1,1,60
53367392,18,18201,2021,11,1,2,75
53367392,18,18201,2021,11,2,0,73
53367392,18,18201,2021,11,2,1,66
53367392,18,18201,2021,11,2,2,75
53367393,18,18201,2021,11,0,0,15
53367393,18,18201,2021,11,1,0,42
53367393,18,18201,2021,11,1,2,26
53367393,18,18201,2021,11,2,0,33
53367393,18,18201,2021,11,2,2,20
53367394,18,18201,2021,11,0,0,128
53367394,18,18201,2021,11,0,1,43
53367394,18,18201,2021,11,0,2,56
53367394,18,18201,2021,11,1,0,31
53367394,18,18201,2021,11,1,1,28
53367394,18,18201,2021,11,1,2,37
53367394,18,18201,2021,11,2,0,63
53367394,18,18201,2021,11,2,1,33
53367394,18,18201,2021,11,2,2,43
53367395,18,18201,2021,11,0,0,15
53367395,18,18201,2021,11,0,2,11
53367395,18,18201,2021,11,1,0,12
53367395,18,18201,2021,11,1,1,18
53367395,18,18201,2021,11,1,2,16
53367395,18,18201,2021,11,2,0,13
53367395,18,18201,2021,11,2,1,12
53367395,18,18201,2021,11,2,2,14
54350707,18,18201,2021,11,0,0,22
54350707,18,18201,2021,11,0,2,11
54350707,18,18201,2021,11,1,0,14
54350707,18,18201,2021,11,1,1,16
54350707,18,18201,2021,11,1,2,16
54350707,18,18201,2021,11,2,0,17
54350707,18,18201,2021,11,2,1,11
54350707,18,18201,2021,11,2,2,14
54350708,18,18201,2021,11,0,0,27
54350708,18,18201,2021,11,2,0,10
54350718,18,18201,2021,11,0,0,12
54350719,18,18201,2021,11,0,0,200
54350719,18,18201,2021,11,0,2,75
54350719,18,18201,2021,11,1,0,291
54350719,18,18201,2021,11,1,1,49
54350719,18,18201,2021,11,1,2,139
54350719,18,18201,2021,11,2,0,261
54350719,18,18201,2021,11,2,1,35
54350719,18,18201,2021,11,2,2,118
54350729,18,18201,2021,11,0,0,64
54350729,18,18201,2021,11,0,2,21
54350729,18,18201,2021,11,1,0,29
54350729,18,18201,2021,11,1,2,11
54350729,18,18201,2021,11,2,0,41
54350729,18,18201,2021,11,2,2,14
54360008,18,18201,2021,11,1,1,21
54360008,18,18201,2021,11,1,2,14
54360008,18,18201,2021,11,2,1,14
54360008,18,18201,2021,11,2,2,11
54360018,18,18201,2021,11,0,0,30
54360018,18,18201,2021,11,0,1,28
54360018,18,18201,2021,11,0,2,28
54360018,18,18201,2021,11,2,0,15
54360018,18,18201,2021,11,2,2,11
54360019,18,18201,2021,11,0,0,530
54360019,18,18201,2021,11,0,1,979
54360019,18,18201,2021,11,0,2,756
54360019,18,18201,2021,11,1,0,497
54360019,18,18201,2021,11,1,1,1005
54360019,18,18201,2021,11,1,2,744
54360019,18,18201,2021,11,2,0,508
54360019,18,18201,2021,11,2,1,997
54360019,18,18201,2021,11,2,2,748
54360027,18,18201,2021,11,1,0,16
54360027,18,18201,2021,11,2,0,10
54360028,18,18201,2021,11,0,0,165
54360028,18,18201,2021,11,0,1,428
54360028,18,18201,2021,11,0,2,335
54360028,18,18201,2021,11,1,0,249
54360028,18,18201,2021,11,1,1,378
54360028,18,18201,2021,11,1,2,307
54360028,18,18201,2021,11,2,0,221
54360028,18,18201,2021,11,2,1,395
54360028,18,18201,2021,11,2,2,317
54360029,18,18201,2021,11,0,0,486
54360029,18,18201,2021,11,0,1,475
54360029,18,18201,2021,11,0,2,496
54360029,18,18201,2021,11,1,0,430
54360029,18,18201,2021,11,1,1,433
54360029,18,18201,2021,11,1,2,444
54360029,18,18201,2021,11,2,0,448
54360029,18,18201,2021,11,2,1,447
54360029,18,18201,2021,11,2,2,461
54360030,18,18201,2021,11,0,0,66
54360030,18,18201,2021,11,0,2,17
54360030,18,18201,2021,11,1,0,35
54360030,18,18201,2021,11,2,0,46
54360030,18,18201,2021,11,2,2,11
54360034,18,18201,2021,11,0,0,12
54360035,18,18201,2021,11,0,0,33
54360035,18,18201,2021,11,0,1,25
54360035,18,18201,2021,11,0,2,19
54360035,18,18201,2021,11,2,0,12
54360036,18,18201,2021,11,0,0,32
54360036,18,18201,2021,11,0,2,10
54360036,18,18201,2021,11,2,0,12
54360038,18,18201,2021,11,0,0,34
54360038,18,18201,2021,11,0,1,26
54360038,18,18201,2021,11,0,2,30
54360038,18,18201,2021,11,2,0,15
54360038,18,18201,2021,11,2,2,12
54360039,18,18201,2021,11,0,0,15
54360039,18,18201,2021,11,0,2,11
54360039,18,18201,2021,11,1,0,13
54360039,18,18201,2021,11,2,0,14
54360040,18,18201,2021,11,0,0,179
54360040,18,18201,2021,11,0,1,99
54360040,18,18201,2021,11,0,2,138
54360040,18,18201,2021,11,1,0,111
54360040,18,18201,2021,11,1,1,146
54360040,18,18201,2021,11,1,2,125
54360040,18,18201,2021,11,2,0,134
54360040,18,18201,2021,11,2,1,130
54360040,18,18201,2021,11,2,2,129
54360041,18,18201,2021,11,0,0,132
54360041,18,18201,2021,11,0,1,293
54360041,18,18201,2021,11,0,2,218
54360041,18,18201,2021,11,1,0,44
54360041,18,18201,2021,11,1,1,277
