mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53357797,18,18201,2021,12,0,0,21
53357797,18,18201,2021,12,0,1,40
53357797,18,18201,2021,12,0,2,30
53357797,18,18201,2021,12,1,0,36
53357797,18,18201,2021,12,1,1,22
53357797,18,18201,2021,12,1,2,25
53357797,18,18201,2021,12,2,0,32
53357797,18,18201,2021,12,2,1,27
53357797,18,18201,2021,12,2,2,26
53367176,18,18201,2021,12,0,0,182
53367176,18,18201,2021,12,0,1,245
53367176,18,18201,2021,12,0,2,210
53367176,18,18201,2021,12,1,0,109
53367176,18,18201,2021,12,1,1,249
53367176,18,18201,2021,12,1,2,175
53367176,18,18201,2021,12,2,0,128
53367176,18,18201,2021,12,2,1,248
53367176,18,18201,2021,12,2,2,184
53367186,18,18201,2021,12,0,0,496
53367186,18,18201,2021,12,0,1,299
53367186,18,18201,2021,12,0,2,454
53367186,18,18201,2021,12,1,0,251
53367186,18,18201,2021,12,1,1,369
53367186,18,18201,2021,12,1,2,330
53367186,18,18201,2021,12,2,0,314
53367186,18,18201,2021,12,2,1,351
53367186,18,18201,2021,12,2,2,362
53367187,18,18201,2021,12,0,0,11
53367189,18,18201,2021,12,0,0,146
53367189,18,18201,2021,12,0,1,247
53367189,18,18201,2021,12,0,2,180
53367189,18,18201,2021,12,1,0,121
53367189,18,18201,2021,12,1,1,239
53367189,18,18201,2021,12,1,2,176
53367189,18,18201,2021,12,2,0,127
53367189,18,18201,2021,12,2,1,241
53367189,18,18201,2021,12,2,2,177
53367191,18,18201,2021,12,0,0,355
53367191,18,18201,2021,12,0,1,534
53367191,18,18201,2021,12,0,2,425
53367191,18,18201,2021,12,1,0,326
53367191,18,18201,2021,12,1,1,498
53367191,18,18201,2021,12,1,2,417
53367191,18,18201,2021,12,2,0,333
53367191,18,18201,2021,12,2,1,507
53367191,18,18201,2021,12,2,2,419
53367192,18,18201,2021,12,0,0,83
53367192,18,18201,2021,12,0,2,54
53367192,18,18201,2021,12,1,0,110
53367192,18,18201,2021,12,1,1,91
53367192,18,18201,2021,12,1,2,96
53367192,18,18201,2021,12,2,0,103
53367192,18,18201,2021,12,2,1,68
53367192,18,18201,2021,12,2,2,86
53367194,18,18201,2021,12,0,0,78
53367194,18,18201,2021,12,0,1,32
53367194,18,18201,2021,12,0,2,53
53367194,18,18201,2021,12,1,0,26
53367194,18,18201,2021,12,1,1,21
53367194,18,18201,2021,12,1,2,23
53367194,18,18201,2021,12,2,0,39
53367194,18,18201,2021,12,2,1,24
53367194,18,18201,2021,12,2,2,30
53367195,18,18201,2021,12,0,0,1198
53367195,18,18201,2021,12,0,1,1406
53367195,18,18201,2021,12,0,2,1287
53367195,18,18201,2021,12,1,0,1332
53367195,18,18201,2021,12,1,1,1229
53367195,18,18201,2021,12,1,2,1237
53367195,18,18201,2021,12,2,0,1298
53367195,18,18201,2021,12,2,1,1275
53367195,18,18201,2021,12,2,2,1250
53367196,18,18201,2021,12,0,0,543
53367196,18,18201,2021,12,0,1,431
53367196,18,18201,2021,12,0,2,503
53367196,18,18201,2021,12,1,0,523
53367196,18,18201,2021,12,1,1,356
53367196,18,18201,2021,12,1,2,493
53367196,18,18201,2021,12,2,0,528
53367196,18,18201,2021,12,2,1,375
53367196,18,18201,2021,12,2,2,496
53367197,18,18201,2021,12,0,0,43
53367197,18,18201,2021,12,0,2,31
53367197,18,18201,2021,12,1,0,37
53367197,18,18201,2021,12,1,1,18
53367197,18,18201,2021,12,1,2,29
53367197,18,18201,2021,12,2,0,39
53367197,18,18201,2021,12,2,1,14
53367197,18,18201,2021,12,2,2,29
53367198,18,18201,2021,12,0,0,11
53367199,18,18201,2021,12,0,0,29
53367199,18,18201,2021,12,0,2,12
53367199,18,18201,2021,12,1,0,27
53367199,18,18201,2021,12,1,2,14
53367199,18,18201,2021,12,2,0,28
53367199,18,18201,2021,12,2,2,14
53367238,18,18201,2021,12,0,0,31
53367238,18,18201,2021,12,0,1,30
53367238,18,18201,2021,12,0,2,42
53367238,18,18201,2021,12,1,0,72
53367238,18,18201,2021,12,1,1,85
53367238,18,18201,2021,12,1,2,80
53367238,18,18201,2021,12,2,0,62
53367238,18,18201,2021,12,2,1,71
53367238,18,18201,2021,12,2,2,70
53367259,18,18201,2021,12,1,0,22
53367259,18,18201,2021,12,1,2,10
53367259,18,18201,2021,12,2,0,18
53367272,18,18201,2021,12,1,0,68
53367272,18,18201,2021,12,1,1,82
53367272,18,18201,2021,12,1,2,73
53367272,18,18201,2021,12,2,0,51
53367272,18,18201,2021,12,2,1,61
53367272,18,18201,2021,12,2,2,54
53367279,18,18201,2021,12,1,0,14
53367279,18,18201,2021,12,1,2,11
53367279,18,18201,2021,12,2,0,11
53367279,18,18201,2021,12,2,2,10
53367280,18,18201,2021,12,0,0,340
53367280,18,18201,2021,12,0,1,496
53367280,18,18201,2021,12,0,2,430
53367280,18,18201,2021,12,1,0,71
53367280,18,18201,2021,12,1,1,498
53367280,18,18201,2021,12,1,2,354
53367280,18,18201,2021,12,2,0,140
53367280,18,18201,2021,12,2,1,498
53367280,18,18201,2021,12,2,2,374
53367281,18,18201,2021,12,0,0,324
53367281,18,18201,2021,12,0,1,401
53367281,18,18201,2021,12,0,2,381
53367281,18,18201,2021,12,1,0,152
53367281,18,18201,2021,12,1,1,223
53367281,18,18201,2021,12,1,2,198
53367281,18,18201,2021,12,2,0,196
53367281,18,18201,2021,12,2,1,269
53367281,18,18201,2021,12,2,2,245
53367282,18,18201,2021,12,0,0,133
53367282,18,18201,2021,12,0,1,153
53367282,18,18201,2021,12,0,2,135
53367282,18,18201,2021,12,1,0,91
53367282,18,18201,2021,12,1,1,117
53367282,18,18201,2021,12,1,2,110
53367282,18,18201,2021,12,2,0,102
53367282,18,18201,2021,12,2,1,127
53367282,18,18201,2021,12,2,2,116
53367283,18,18201,2021,12,0,0,44
53367283,18,18201,2021,12,0,2,15
53367283,18,18201,2021,12,1,0,76
53367283,18,18201,2021,12,1,2,25
53367283,18,18201,2021,12,2,0,68
53367283,18,18201,2021,12,2,2,22
53367288,18,18201,2021,12,0,0,205
53367288,18,18201,2021,12,0,1,491
53367288,18,18201,2021,12,0,2,343
53367288,18,18201,2021,12,1,0,156
53367288,18,18201,2021,12,1,1,450
53367288,18,18201,2021,12,1,2,297
53367288,18,18201,2021,12,2,0,168
53367288,18,18201,2021,12,2,1,461
53367288,18,18201,2021,12,2,2,309
53367289,18,18201,2021,12,1,0,21
53367289,18,18201,2021,12,1,2,11
53367289,18,18201,2021,12,2,0,16
