mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53367298,18,18201,2021,07,0,0,126
53367298,18,18201,2021,07,0,1,57
53367298,18,18201,2021,07,0,2,86
53367298,18,18201,2021,07,1,0,124
53367298,18,18201,2021,07,1,1,71
53367298,18,18201,2021,07,1,2,82
53367298,18,18201,2021,07,2,0,125
53367298,18,18201,2021,07,2,1,66
53367298,18,18201,2021,07,2,2,83
53367299,18,18201,2021,07,0,0,187
53367299,18,18201,2021,07,0,1,254
53367299,18,18201,2021,07,0,2,220
53367299,18,18201,2021,07,1,0,77
53367299,18,18201,2021,07,1,1,219
53367299,18,18201,2021,07,1,2,150
53367299,18,18201,2021,07,2,0,116
53367299,18,18201,2021,07,2,1,231
53367299,18,18201,2021,07,2,2,175
53367344,18,18201,2021,07,0,0,23
53367344,18,18201,2021,07,0,2,10
53367350,18,18201,2021,07,1,1,14
53367381,18,18201,2021,07,0,0,47
53367381,18,18201,2021,07,0,1,43
53367381,18,18201,2021,07,0,2,44
53367381,18,18201,2021,07,1,0,12
53367381,18,18201,2021,07,1,1,45
53367381,18,18201,2021,07,1,2,26
53367381,18,18201,2021,07,2,0,25
53367381,18,18201,2021,07,2,1,44
53367381,18,18201,2021,07,2,2,32
53367392,18,18201,2021,07,0,0,88
53367392,18,18201,2021,07,0,1,88
53367392,18,18201,2021,07,0,2,82
53367392,18,18201,2021,07,1,0,65
53367392,18,18201,2021,07,1,1,46
53367392,18,18201,2021,07,1,2,59
53367392,18,18201,2021,07,2,0,73
53367392,18,18201,2021,07,2,1,61
53367392,18,18201,2021,07,2,2,67
53367393,18,18201,2021,07,0,0,40
53367393,18,18201,2021,07,0,2,18
53367393,18,18201,2021,07,1,0,26
53367393,18,18201,2021,07,1,2,17
53367393,18,18201,2021,07,2,0,31
53367393,18,18201,2021,07,2,2,18
53367394,18,18201,2021,07,0,0,69
53367394,18,18201,2021,07,0,1,22
53367394,18,18201,2021,07,0,2,43
53367394,18,18201,2021,07,1,0,34
53367394,18,18201,2021,07,1,1,17
53367394,18,18201,2021,07,1,2,25
53367394,18,18201,2021,07,2,0,46
53367394,18,18201,2021,07,2,1,19
53367394,18,18201,2021,07,2,2,31
53367395,18,18201,2021,07,0,0,20
53367395,18,18201,2021,07,0,2,21
53367395,18,18201,2021,07,1,0,46
53367395,18,18201,2021,07,1,1,44
53367395,18,18201,2021,07,1,2,48
53367395,18,18201,2021,07,2,0,37
53367395,18,18201,2021,07,2,1,31
53367395,18,18201,2021,07,2,2,39
54350707,18,18201,2021,07,0,0,48
54350707,18,18201,2021,07,0,1,24
54350707,18,18201,2021,07,0,2,38
54350707,18,18201,2021,07,1,1,24
54350707,18,18201,2021,07,1,2,11
54350707,18,18201,2021,07,2,0,19
54350707,18,18201,2021,07,2,1,24
54350707,18,18201,2021,07,2,2,21
54350708,18,18201,2021,07,0,0,28
54350708,18,18201,2021,07,0,1,116
54350708,18,18201,2021,07,0,2,76
54350708,18,18201,2021,07,1,0,17
54350708,18,18201,2021,07,1,1,36
54350708,18,18201,2021,07,1,2,36
54350708,18,18201,2021,07,2,0,21
54350708,18,18201,2021,07,2,1,65
54350708,18,18201,2021,07,2,2,50
54350718,18,18201,2021,07,0,1,24
54350718,18,18201,2021,07,0,2,13
54350719,18,18201,2021,07,0,0,163
54350719,18,18201,2021,07,0,1,134
54350719,18,18201,2021,07,0,2,150
54350719,18,18201,2021,07,1,0,234
54350719,18,18201,2021,07,1,1,34
54350719,18,18201,2021,07,1,2,135
54350719,18,18201,2021,07,2,0,209
54350719,18,18201,2021,07,2,1,70
54350719,18,18201,2021,07,2,2,140
54350729,18,18201,2021,07,0,0,38
54350729,18,18201,2021,07,0,1,17
54350729,18,18201,2021,07,0,2,28
54350729,18,18201,2021,07,1,0,51
54350729,18,18201,2021,07,1,1,41
54350729,18,18201,2021,07,1,2,48
54350729,18,18201,2021,07,2,0,47
54350729,18,18201,2021,07,2,1,32
54350729,18,18201,2021,07,2,2,41
54360003,18,18201,2021,07,0,0,20
54360008,18,18201,2021,07,0,0,29
54360008,18,18201,2021,07,0,2,15
54360008,18,18201,2021,07,2,0,13
54360018,18,18201,2021,07,0,0,132
54360018,18,18201,2021,07,0,1,86
54360018,18,18201,2021,07,0,2,131
54360018,18,18201,2021,07,1,0,49
54360018,18,18201,2021,07,1,1,79
54360018,18,18201,2021,07,1,2,96
54360018,18,18201,2021,07,2,0,78
54360018,18,18201,2021,07,2,1,82
54360018,18,18201,2021,07,2,2,108
54360019,18,18201,2021,07,0,0,1116
54360019,18,18201,2021,07,0,1,1541
54360019,18,18201,2021,07,0,2,1389
54360019,18,18201,2021,07,1,0,716
54360019,18,18201,2021,07,1,1,1508
54360019,18,18201,2021,07,1,2,1154
54360019,18,18201,2021,07,2,0,858
54360019,18,18201,2021,07,2,1,1520
54360019,18,18201,2021,07,2,2,1237
54360026,18,18201,2021,07,0,1,19
54360027,18,18201,2021,07,0,1,20
54360027,18,18201,2021,07,0,2,21
54360028,18,18201,2021,07,0,0,216
54360028,18,18201,2021,07,0,1,365
54360028,18,18201,2021,07,0,2,302
54360028,18,18201,2021,07,1,0,372
54360028,18,18201,2021,07,1,1,397
54360028,18,18201,2021,07,1,2,365
54360028,18,18201,2021,07,2,0,317
54360028,18,18201,2021,07,2,1,385
54360028,18,18201,2021,07,2,2,342
54360029,18,18201,2021,07,0,0,868
54360029,18,18201,2021,07,0,1,914
54360029,18,18201,2021,07,0,2,837
54360029,18,18201,2021,07,1,0,693
54360029,18,18201,2021,07,1,1,746
54360029,18,18201,2021,07,1,2,707
54360029,18,18201,2021,07,2,0,755
54360029,18,18201,2021,07,2,1,805
54360029,18,18201,2021,07,2,2,753
54360030,18,18201,2021,07,0,0,102
54360030,18,18201,2021,07,0,1,50
54360030,18,18201,2021,07,0,2,70
54360030,18,18201,2021,07,1,0,37
54360030,18,18201,2021,07,1,2,16
54360030,18,18201,2021,07,2,0,60
54360030,18,18201,2021,07,2,1,19
54360030,18,18201,2021,07,2,2,35
54360034,18,18201,2021,07,0,0,14
54360034,18,18201,2021,07,0,2,10
54360034,18,18201,2021,07,1,0,10
54360034,18,18201,2021,07,1,1,11
54360034,18,18201,2021,07,1,2,10
54360034,18,18201,2021,07,2,0,12
54360034,18,18201,2021,07,2,2,10
54360035,18,18201,2021,07,0,0,14
54360035,18,18201,2021,07,0,2,14
54360038,18,18201,2021,07,0,0,34
54360038,18,18201,2021,07,0,2,13
54360038,18,18201,2021,07,2,0,18
54360039,18,18201,2021,07,0,0,46
54360039,18,18201,2021,07,0,1,32
54360039,18,18201,2021,07,0,2,31
54360039,18,18201,2021,07,1,0,13
54360039,18,18201,2021,07,1,1,19
54360039,18,18201,2021,07,1,2,14
54360039,18,18201,2021,07,2,0,25
54360039,18,18201,2021,07,2,1,23
54360039,18,18201,2021,07,2,2,20
54360040,18,18201,2021,07,0,0,524
54360040,18,18201,2021,07,0,1,173
54360040,18,18201,2021,07,0,2,300
54360040,18,18201,2021,07,1,0,176
54360040,18,18201,2021,07,1,1,108
54360040,18,18201,2021,07,1,2,148
54360040,18,18201,2021,07,2,0,299
54360040,18,18201,2021,07,2,1,131
54360040,18,18201,2021,07,2,2,202
54360041,18,18201,2021,07,0,0,100
54360041,18,18201,2021,07,0,1,263
54360041,18,18201,2021,07,0,2,202
54360041,18,18201,2021,07,1,0,13
54360041,18,18201,2021,07,1,1,240
54360041,18,18201,2021,07,1,2,147
54360041,18,18201,2021,07,2,0,44
54360041,18,18201,2021,07,2,1,248
54360041,18,18201,2021,07,2,2,166
54360043,18,18201,2021,07,0,0,150
54360043,18,18201,2021,07,0,1,164
54360043,18,18201,2021,07,0,2,160
54360043,18,18201,2021,07,1,0,179
54360043,18,18201,2021,07,1,1,183
54360043,18,18201,2021,07,1,2,177
54360043,18,18201,2021,07,2,0,169
54360043,18,18201,2021,07,2,1,177
54360043,18,18201,2021,07,2,2,171
54360048,18,18201,2021,07,0,0,37
54360048,18,18201,2021,07,0,2,54
54360048,18,18201,2021,07,1,0,16
54360048,18,18201,2021,07,1,2,12
54360048,18,18201,2021,07,2,0,23
54360048,18,18201,2021,07,2,2,27
54360049,18,18201,2021,07,0,0,74
54360049,18,18201,2021,07,0,2,29
54360049,18,18201,2021,07,1,1,11
54360049,18,18201,2021,07,2,0,31
54360049,18,18201,2021,07,2,2,15
54360050,18,18201,2021,07,0,0,288
54360050,18,18201,2021,07,0,1,472
54360050,18,18201,2021,07,0,2,394
54360050,18,18201,2021,07,1,0,42
54360050,18,18201,2021,07,1,1,450
54360050,18,18201,2021,07,1,2,247
54360050,18,18201,2021,07,2,0,129
54360050,18,18201,2021,07,2,1,458
54360050,18,18201,2021,07,2,2,299
54360051,18,18201,2021,07,0,0,107
54360051,18,18201,2021,07,0,1,30
54360051,18,18201,2021,07,0,2,75
54360051,18,18201,2021,07,1,0,28
54360051,18,18201,2021,07,1,1,27
54360051,18,18201,2021,07,1,2,34
54360051,18,18201,2021,07,2,0,56
54360051,18,18201,2021,07,2,1,29
54360051,18,18201,2021,07,2,2,48
54360055,18,18201,2021,07,0,1,11
54360058,18,18201,2021,07,0,0,12
54360058,18,18201,2021,07,1,0,11
54360058,18,18201,2021,07,2,0,12
54360061,18,18201,2021,07,0,0,129
54360061,18,18201,2021,07,0,1,72
54360061,18,18201,2021,07,0,2,82
54360061,18,18201,2021,07,1,0,19
54360061,18,18201,2021,07,1,2,17
54360061,18,18201,2021,07,2,0,58
54360061,18,18201,2021,07,2,1,29
54360061,18,18201,2021,07,2,2,40
54360062,18,18201,2021,07,0,0,33
54360062,18,18201,2021,07,0,2,15
54360062,18,18201,2021,07,2,0,13
54360063,18,18201,2021,07,0,0,64
54360063,18,18201,2021,07,0,1,43
54360063,18,18201,2021,07,0,2,55
54360063,18,18201,2021,07,2,0,23
54360063,18,18201,2021,07,2,1,15
54360063,18,18201,2021,07,2,2,22
54360069,18,18201,2021,07,0,0,16
54360069,18,18201,2021,07,0,1,44
54360069,18,18201,2021,07,0,2,48
54360069,18,18201,2021,07,1,1,102
54360069,18,18201,2021,07,1,2,49
54360069,18,18201,2021,07,2,1,82
54360069,18,18201,2021,07,2,2,48
54360071,18,18201,2021,07,0,0,32
54360071,18,18201,2021,07,0,2,16
54360071,18,18201,2021,07,2,0,17
54360071,18,18201,2021,07,2,2,11
54360081,18,18201,2021,07,0,0,84
54360081,18,18201,2021,07,0,1,28
54360081,18,18201,2021,07,0,2,53
54360081,18,18201,2021,07,1,0,13
54360081,18,18201,2021,07,1,2,11
54360081,18,18201,2021,07,2,0,38
54360081,18,18201,2021,07,2,1,10
54360081,18,18201,2021,07,2,2,26
54360082,18,18201,2021,07,0,0,18
54360082,18,18201,2021,07,0,1,235
54360082,18,18201,2021,07,0,2,126
54360082,18,18201,2021,07,1,1,195
54360082,18,18201,2021,07,1,2,107
54360082,18,18201,2021,07,2,0,11
54360082,18,18201,2021,07,2,1,209
54360082,18,18201,2021,07,2,2,114
54360091,18,18201,2021,07,0,0,12
54360092,18,18201,2021,07,0,0,101
54360092,18,18201,2021,07,0,1,30
54360092,18,18201,2021,07,0,2,62
54360092,18,18201,2021,07,1,0,64
54360092,18,18201,2021,07,1,2,26
54360092,18,18201,2021,07,2,0,77
54360092,18,18201,2021,07,2,1,14
54360092,18,18201,2021,07,2,2,38
54360096,18,18201,2021,07,0,0,16
54360101,18,18201,2021,07,0,0,16
54360101,18,18201,2021,07,0,2,10
54360101,18,18201,2021,07,1,0,10
54360101,18,18201,2021,07,1,1,11
54360101,18,18201,2021,07,1,2,10
54360101,18,18201,2021,07,2,0,12
54360101,18,18201,2021,07,2,2,10
54360102,18,18201,2021,07,0,0,64
54360102,18,18201,2021,07,0,1,23
54360102,18,18201,2021,07,0,2,40
54360102,18,18201,2021,07,1,0,98
54360102,18,18201,2021,07,1,2,59
54360102,18,18201,2021,07,2,0,86
54360102,18,18201,2021,07,2,1,11
54360102,18,18201,2021,07,2,2,52
54360103,18,18201,2021,07,0,0,164
54360103,18,18201,2021,07,0,1,236
54360103,18,18201,2021,07,0,2,208
54360103,18,18201,2021,07,1,0,122
54360103,18,18201,2021,07,1,1,216
54360103,18,18201,2021,07,1,2,174
54360103,18,18201,2021,07,2,0,137
54360103,18,18201,2021,07,2,1,224
54360103,18,18201,2021,07,2,2,186
54360104,18,18201,2021,07,0,0,423
54360104,18,18201,2021,07,0,1,397
54360104,18,18201,2021,07,0,2,413
54360104,18,18201,2021,07,1,0,156
54360104,18,18201,2021,07,1,1,303
54360104,18,18201,2021,07,1,2,247
54360104,18,18201,2021,07,2,0,251
54360104,18,18201,2021,07,2,1,337
54360104,18,18201,2021,07,2,2,306
54360105,18,18201,2021,07,0,0,1274
54360105,18,18201,2021,07,0,1,1574
54360105,18,18201,2021,07,0,2,1478
54360105,18,18201,2021,07,1,0,1175
54360105,18,18201,2021,07,1,1,1489
54360105,18,18201,2021,07,1,2,1383
54360105,18,18201,2021,07,2,0,1210
54360105,18,18201,2021,07,2,1,1519
54360105,18,18201,2021,07,2,2,1417
54360106,18,18201,2021,07,0,0,948
54360106,18,18201,2021,07,0,1,524
54360106,18,18201,2021,07,0,2,740
54360106,18,18201,2021,07,1,0,1256
54360106,18,18201,2021,07,1,1,481
54360106,18,18201,2021,07,1,2,848
54360106,18,18201,2021,07,2,0,1146
54360106,18,18201,2021,07,2,1,496
54360106,18,18201,2021,07,2,2,810
54360107,18,18201,2021,07,0,0,157
54360107,18,18201,2021,07,0,1,99
54360107,18,18201,2021,07,0,2,144
54360107,18,18201,2021,07,1,0,62
54360107,18,18201,2021,07,1,1,110
54360107,18,18201,2021,07,1,2,93
54360107,18,18201,2021,07,2,0,96
54360107,18,18201,2021,07,2,1,106
54360107,18,18201,2021,07,2,2,111
54360108,18,18201,2021,07,0,0,279
54360108,18,18201,2021,07,0,1,215
54360108,18,18201,2021,07,0,2,245
54360108,18,18201,2021,07,1,0,326
54360108,18,18201,2021,07,1,1,56
54360108,18,18201,2021,07,1,2,203
54360108,18,18201,2021,07,2,0,309
54360108,18,18201,2021,07,2,1,113
54360108,18,18201,2021,07,2,2,218
54360109,18,18201,2021,07,0,0,394
54360109,18,18201,2021,07,0,1,487
54360109,18,18201,2021,07,0,2,432
54360109,18,18201,2021,07,1,0,211
54360109,18,18201,2021,07,1,1,390
54360109,18,18201,2021,07,1,2,326
54360109,18,18201,2021,07,2,0,276
54360109,18,18201,2021,07,2,1,424
54360109,18,18201,2021,07,2,2,364
54360110,18,18201,2021,07,0,0,14
54360110,18,18201,2021,07,0,1,22
54360110,18,18201,2021,07,0,2,17
54360110,18,18201,2021,07,1,1,114
54360110,18,18201,2021,07,1,2,41
54360110,18,18201,2021,07,2,1,81
54360110,18,18201,2021,07,2,2,33
54360111,18,18201,2021,07,0,0,580
54360111,18,18201,2021,07,0,1,152
54360111,18,18201,2021,07,0,2,319
54360111,18,18201,2021,07,1,0,499
54360111,18,18201,2021,07,1,1,151
54360111,18,18201,2021,07,1,2,320
54360111,18,18201,2021,07,2,0,528
54360111,18,18201,2021,07,2,1,151
54360111,18,18201,2021,07,2,2,320
54360112,18,18201,2021,07,0,0,23
54360112,18,18201,2021,07,0,1,29
54360112,18,18201,2021,07,0,2,29
54360112,18,18201,2021,07,1,0,32
54360112,18,18201,2021,07,1,1,32
54360112,18,18201,2021,07,1,2,38
54360112,18,18201,2021,07,2,0,29
54360112,18,18201,2021,07,2,1,31
54360112,18,18201,2021,07,2,2,35
54360113,18,18201,2021,07,0,0,248
54360113,18,18201,2021,07,0,1,34
54360113,18,18201,2021,07,0,2,126
54360113,18,18201,2021,07,1,0,2418
54360113,18,18201,2021,07,1,1,390
54360113,18,18201,2021,07,1,2,1238
54360113,18,18201,2021,07,2,0,1648
54360113,18,18201,2021,07,2,1,264
54360113,18,18201,2021,07,2,2,843
54360114,18,18201,2021,07,0,0,39
54360114,18,18201,2021,07,0,1,22
54360114,18,18201,2021,07,0,2,28
54360114,18,18201,2021,07,2,0,14
54360114,18,18201,2021,07,2,2,11
54360115,18,18201,2021,07,0,0,727
54360115,18,18201,2021,07,0,1,657
54360115,18,18201,2021,07,0,2,673
54360115,18,18201,2021,07,1,0,520
54360115,18,18201,2021,07,1,1,666
54360115,18,18201,2021,07,1,2,580
54360115,18,18201,2021,07,2,0,594
54360115,18,18201,2021,07,2,1,663
54360115,18,18201,2021,07,2,2,613
54360116,18,18201,2021,07,0,0,1449
54360116,18,18201,2021,07,0,1,429
54360116,18,18201,2021,07,0,2,876
54360116,18,18201,2021,07,1,0,1955
54360116,18,18201,2021,07,1,1,567
54360116,18,18201,2021,07,1,2,1203
54360116,18,18201,2021,07,2,0,1775
54360116,18,18201,2021,07,2,1,518
54360116,18,18201,2021,07,2,2,1087
54360117,18,18201,2021,07,0,0,576
54360117,18,18201,2021,07,0,1,697
54360117,18,18201,2021,07,0,2,652
54360117,18,18201,2021,07,1,0,554
54360117,18,18201,2021,07,1,1,655
54360117,18,18201,2021,07,1,2,619
54360117,18,18201,2021,07,2,0,562
54360117,18,18201,2021,07,2,1,670
54360117,18,18201,2021,07,2,2,631
54360118,18,18201,2021,07,0,0,594
54360118,18,18201,2021,07,0,1,805
54360118,18,18201,2021,07,0,2,725
54360118,18,18201,2021,07,1,0,408
54360118,18,18201,2021,07,1,1,717
54360118,18,18201,2021,07,1,2,594
54360118,18,18201,2021,07,2,0,474
54360118,18,18201,2021,07,2,1,748
54360118,18,18201,2021,07,2,2,641
54360119,18,18201,2021,07,0,0,252
54360119,18,18201,2021,07,0,1,367
54360119,18,18201,2021,07,0,2,318
54360119,18,18201,2021,07,1,0,115
54360119,18,18201,2021,07,1,1,166
54360119,18,18201,2021,07,1,2,159
54360119,18,18201,2021,07,2,0,163
54360119,18,18201,2021,07,2,1,237
54360119,18,18201,2021,07,2,2,216
54360120,18,18201,2021,07,0,0,22
54360120,18,18201,2021,07,0,2,10
54360120,18,18201,2021,07,1,0,30
54360120,18,18201,2021,07,1,1,53
54360120,18,18201,2021,07,1,2,26
54360120,18,18201,2021,07,2,0,28
54360120,18,18201,2021,07,2,1,34
54360120,18,18201,2021,07,2,2,20
54360121,18,18201,2021,07,0,0,362
54360121,18,18201,2021,07,0,1,81
54360121,18,18201,2021,07,0,2,193
54360121,18,18201,2021,07,1,0,393
54360121,18,18201,2021,07,1,1,103
54360121,18,18201,2021,07,1,2,222
54360121,18,18201,2021,07,2,0,382
54360121,18,18201,2021,07,2,1,95
54360121,18,18201,2021,07,2,2,212
54360122,18,18201,2021,07,0,0,55
54360122,18,18201,2021,07,0,2,24
54360122,18,18201,2021,07,1,0,47
54360122,18,18201,2021,07,1,1,25
54360122,18,18201,2021,07,1,2,30
54360122,18,18201,2021,07,2,0,50
54360122,18,18201,2021,07,2,1,16
54360122,18,18201,2021,07,2,2,28
54360123,18,18201,2021,07,1,0,29
54360123,18,18201,2021,07,1,1,11
54360123,18,18201,2021,07,1,2,19
54360123,18,18201,2021,07,2,0,21
54360123,18,18201,2021,07,2,2,14
54360124,18,18201,2021,07,1,0,36
54360124,18,18201,2021,07,1,1,18
54360124,18,18201,2021,07,1,2,31
54360124,18,18201,2021,07,2,0,26
54360124,18,18201,2021,07,2,1,12
54360124,18,18201,2021,07,2,2,23
54360125,18,18201,2021,07,0,0,76
54360125,18,18201,2021,07,0,1,45
54360125,18,18201,2021,07,0,2,61
54360125,18,18201,2021,07,1,0,42
54360125,18,18201,2021,07,1,1,52
54360125,18,18201,2021,07,1,2,37
54360125,18,18201,2021,07,2,0,54
54360125,18,18201,2021,07,2,1,50
54360125,18,18201,2021,07,2,2,46
54360126,18,18201,2021,07,0,0,1464
54360126,18,18201,2021,07,0,1,802
54360126,18,18201,2021,07,0,2,1108
54360126,18,18201,2021,07,1,0,1449
54360126,18,18201,2021,07,1,1,676
54360126,18,18201,2021,07,1,2,1083
54360126,18,18201,2021,07,2,0,1454
54360126,18,18201,2021,07,2,1,721
54360126,18,18201,2021,07,2,2,1092
54360127,18,18201,2021,07,0,0,763
54360127,18,18201,2021,07,0,1,212
