mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53357797,18,18201,2021,05,0,0,87
53357797,18,18201,2021,05,0,1,54
53357797,18,18201,2021,05,0,2,84
53357797,18,18201,2021,05,1,0,25
53357797,18,18201,2021,05,1,1,26
53357797,18,18201,2021,05,1,2,30
53357797,18,18201,2021,05,2,0,51
53357797,18,18201,2021,05,2,1,38
53357797,18,18201,2021,05,2,2,52
53367176,18,18201,2021,05,0,0,213
53367176,18,18201,2021,05,0,1,253
53367176,18,18201,2021,05,0,2,214
53367176,18,18201,2021,05,1,0,179
53367176,18,18201,2021,05,1,1,243
53367176,18,18201,2021,05,1,2,202
53367176,18,18201,2021,05,2,0,193
53367176,18,18201,2021,05,2,1,247
53367176,18,18201,2021,05,2,2,207
53367186,18,18201,2021,05,0,0,240
53367186,18,18201,2021,05,0,1,132
53367186,18,18201,2021,05,0,2,183
53367186,18,18201,2021,05,1,0,155
53367186,18,18201,2021,05,1,1,134
53367186,18,18201,2021,05,1,2,158
53367186,18,18201,2021,05,2,0,191
53367186,18,18201,2021,05,2,1,133
53367186,18,18201,2021,05,2,2,168
53367187,18,18201,2021,05,0,0,10
53367187,18,18201,2021,05,0,1,17
53367187,18,18201,2021,05,0,2,12
53367189,18,18201,2021,05,0,0,193
53367189,18,18201,2021,05,0,1,233
53367189,18,18201,2021,05,0,2,198
53367189,18,18201,2021,05,1,0,140
53367189,18,18201,2021,05,1,1,205
53367189,18,18201,2021,05,1,2,154
53367189,18,18201,2021,05,2,0,162
53367189,18,18201,2021,05,2,1,217
53367189,18,18201,2021,05,2,2,173
53367191,18,18201,2021,05,0,0,354
53367191,18,18201,2021,05,0,1,456
53367191,18,18201,2021,05,0,2,388
53367191,18,18201,2021,05,1,0,278
53367191,18,18201,2021,05,1,1,447
53367191,18,18201,2021,05,1,2,358
53367191,18,18201,2021,05,2,0,310
53367191,18,18201,2021,05,2,1,451
53367191,18,18201,2021,05,2,2,371
53367192,18,18201,2021,05,0,0,91
53367192,18,18201,2021,05,0,1,54
53367192,18,18201,2021,05,0,2,74
53367192,18,18201,2021,05,1,0,76
53367192,18,18201,2021,05,1,1,40
53367192,18,18201,2021,05,1,2,74
53367192,18,18201,2021,05,2,0,83
53367192,18,18201,2021,05,2,1,46
53367192,18,18201,2021,05,2,2,74
53367194,18,18201,2021,05,0,0,145
53367194,18,18201,2021,05,0,1,74
53367194,18,18201,2021,05,0,2,85
53367194,18,18201,2021,05,1,0,33
53367194,18,18201,2021,05,1,1,26
53367194,18,18201,2021,05,1,2,29
53367194,18,18201,2021,05,2,0,80
53367194,18,18201,2021,05,2,1,46
53367194,18,18201,2021,05,2,2,52
53367195,18,18201,2021,05,0,0,983
53367195,18,18201,2021,05,0,1,1085
53367195,18,18201,2021,05,0,2,1024
53367195,18,18201,2021,05,1,0,1569
53367195,18,18201,2021,05,1,1,1064
53367195,18,18201,2021,05,1,2,1272
53367195,18,18201,2021,05,2,0,1323
53367195,18,18201,2021,05,2,1,1073
53367195,18,18201,2021,05,2,2,1168
53367196,18,18201,2021,05,0,0,477
53367196,18,18201,2021,05,0,1,383
53367196,18,18201,2021,05,0,2,474
53367196,18,18201,2021,05,1,0,553
53367196,18,18201,2021,05,1,1,423
53367196,18,18201,2021,05,1,2,528
53367196,18,18201,2021,05,2,0,521
53367196,18,18201,2021,05,2,1,406
53367196,18,18201,2021,05,2,2,506
53367197,18,18201,2021,05,0,0,50
53367197,18,18201,2021,05,0,1,20
53367197,18,18201,2021,05,0,2,35
53367197,18,18201,2021,05,1,0,46
53367197,18,18201,2021,05,1,1,16
53367197,18,18201,2021,05,1,2,37
53367197,18,18201,2021,05,2,0,48
53367197,18,18201,2021,05,2,1,18
53367197,18,18201,2021,05,2,2,36
53367198,18,18201,2021,05,0,0,17
53367198,18,18201,2021,05,2,0,10
53367199,18,18201,2021,05,0,0,34
53367199,18,18201,2021,05,0,1,23
53367199,18,18201,2021,05,0,2,34
53367199,18,18201,2021,05,2,0,17
53367199,18,18201,2021,05,2,1,10
53367199,18,18201,2021,05,2,2,18
53367238,18,18201,2021,05,0,0,57
53367238,18,18201,2021,05,0,1,252
53367238,18,18201,2021,05,0,2,177
53367238,18,18201,2021,05,1,0,25
53367238,18,18201,2021,05,1,1,178
53367238,18,18201,2021,05,1,2,101
53367238,18,18201,2021,05,2,0,38
53367238,18,18201,2021,05,2,1,209
53367238,18,18201,2021,05,2,2,133
53367248,18,18201,2021,05,0,0,11
53367249,18,18201,2021,05,1,0,15
53367249,18,18201,2021,05,1,2,10
53367249,18,18201,2021,05,2,0,10
53367256,18,18201,2021,05,0,1,22
53367256,18,18201,2021,05,0,2,10
53367259,18,18201,2021,05,0,0,10
53367259,18,18201,2021,05,1,0,10
53367259,18,18201,2021,05,2,0,10
53367272,18,18201,2021,05,1,1,12
53367279,18,18201,2021,05,1,0,21
53367279,18,18201,2021,05,1,2,10
53367279,18,18201,2021,05,2,0,15
53367280,18,18201,2021,05,0,0,427
53367280,18,18201,2021,05,0,1,562
53367280,18,18201,2021,05,0,2,500
53367280,18,18201,2021,05,1,0,66
53367280,18,18201,2021,05,1,1,509
53367280,18,18201,2021,05,1,2,343
53367280,18,18201,2021,05,2,0,217
53367280,18,18201,2021,05,2,1,531
53367280,18,18201,2021,05,2,2,409
53367281,18,18201,2021,05,0,0,180
53367281,18,18201,2021,05,0,1,159
53367281,18,18201,2021,05,0,2,168
53367281,18,18201,2021,05,1,0,14
53367281,18,18201,2021,05,1,1,85
53367281,18,18201,2021,05,1,2,42
53367281,18,18201,2021,05,2,0,83
53367281,18,18201,2021,05,2,1,116
53367281,18,18201,2021,05,2,2,95
53367282,18,18201,2021,05,0,0,73
53367282,18,18201,2021,05,0,1,193
53367282,18,18201,2021,05,0,2,138
53367282,18,18201,2021,05,1,0,23
53367282,18,18201,2021,05,1,1,136
53367282,18,18201,2021,05,1,2,99
53367282,18,18201,2021,05,2,0,44
53367282,18,18201,2021,05,2,1,160
53367282,18,18201,2021,05,2,2,116
53367283,18,18201,2021,05,0,0,127
53367283,18,18201,2021,05,0,1,45
