year,month,dayflag,timezone,prefcode,citycode,from_area,population
2021,03,1,2,18,18204,2,317
2021,03,1,2,18,18204,3,1219
2021,03,2,0,18,18204,0,21837
2021,03,2,0,18,18204,1,4168
2021,03,2,0,18,18204,2,449
2021,03,2,0,18,18204,3,1907
2021,03,2,1,18,18204,0,25886
2021,03,2,1,18,18204,1,1371
2021,03,2,1,18,18204,2,265
2021,03,2,1,18,18204,3,1099
2021,03,2,2,18,18204,0,24263
2021,03,2,2,18,18204,1,2626
2021,03,2,2,18,18204,2,329
2021,03,2,2,18,18204,3,1367
2021,03,0,0,18,18205,0,23692
2021,03,0,0,18,18205,1,3107
2021,03,0,0,18,18205,2,323
2021,03,0,0,18,18205,3,985
2021,03,0,1,18,18205,0,29166
2021,03,0,1,18,18205,1,928
2021,03,0,1,18,18205,2,94
2021,03,0,1,18,18205,3,599
2021,03,0,2,18,18205,0,27038
2021,03,0,2,18,18205,1,1768
2021,03,0,2,18,18205,2,210
2021,03,0,2,18,18205,3,710
2021,03,1,0,18,18205,0,22895
2021,03,1,0,18,18205,1,4508
2021,03,1,0,18,18205,2,272
2021,03,1,0,18,18205,3,662
2021,03,1,1,18,18205,0,29976
2021,03,1,1,18,18205,1,1053
2021,03,1,1,18,18205,2,89
2021,03,1,1,18,18205,3,433
2021,03,1,2,18,18205,0,26724
2021,03,1,2,18,18205,1,2512
2021,03,1,2,18,18205,2,158
2021,03,1,2,18,18205,3,506
2021,03,2,0,18,18205,0,23100
2021,03,2,0,18,18205,1,4147
2021,03,2,0,18,18205,2,285
2021,03,2,0,18,18205,3,745
2021,03,2,1,18,18205,0,29767
2021,03,2,1,18,18205,1,1021
2021,03,2,1,18,18205,2,90
2021,03,2,1,18,18205,3,476
2021,03,2,2,18,18205,0,26805
2021,03,2,2,18,18205,1,2320
2021,03,2,2,18,18205,2,172
2021,03,2,2,18,18205,3,559
2021,03,0,0,18,18206,0,16656
2021,03,0,0,18,18206,1,2438
2021,03,0,0,18,18206,2,577
2021,03,0,0,18,18206,3,3921
2021,03,0,1,18,18206,0,21618
2021,03,0,1,18,18206,1,835
2021,03,0,1,18,18206,2,186
2021,03,0,1,18,18206,3,1435
2021,03,0,2,18,18206,0,19774
2021,03,0,2,18,18206,1,1396
2021,03,0,2,18,18206,2,319
2021,03,0,2,18,18206,3,2149
2021,03,1,0,18,18206,0,15441
2021,03,1,0,18,18206,1,3887
2021,03,1,0,18,18206,2,238
2021,03,1,0,18,18206,3,1652
2021,03,1,1,18,18206,0,21158
2021,03,1,1,18,18206,1,982
2021,03,1,1,18,18206,2,39
2021,03,1,1,18,18206,3,666
2021,03,1,2,18,18206,0,18589
2021,03,1,2,18,18206,1,2156
2021,03,1,2,18,18206,2,106
2021,03,1,2,18,18206,3,986
2021,03,2,0,18,18206,0,15755
2021,03,2,0,18,18206,1,3513
2021,03,2,0,18,18206,2,325
2021,03,2,0,18,18206,3,2238
2021,03,2,1,18,18206,0,21277
2021,03,2,1,18,18206,1,944
2021,03,2,1,18,18206,2,77
2021,03,2,1,18,18206,3,865
2021,03,2,2,18,18206,0,18895
2021,03,2,2,18,18206,1,1960
2021,03,2,2,18,18206,2,161
2021,03,2,2,18,18206,3,1286
2021,03,0,0,18,18207,0,48711
2021,03,0,0,18,18207,1,13314
2021,03,0,0,18,18207,2,604
2021,03,0,0,18,18207,3,1908
2021,03,0,1,18,18207,0,60408
2021,03,0,1,18,18207,1,5070
2021,03,0,1,18,18207,2,290
2021,03,0,1,18,18207,3,1588
2021,03,0,2,18,18207,0,55693
2021,03,0,2,18,18207,1,8637
2021,03,0,2,18,18207,2,432
2021,03,0,2,18,18207,3,1691
2021,03,1,0,18,18207,0,41053
2021,03,1,0,18,18207,1,17682
2021,03,1,0,18,18207,2,621
2021,03,1,0,18,18207,3,1459
2021,03,1,1,18,18207,0,60580
2021,03,1,1,18,18207,1,4686
2021,03,1,1,18,18207,2,259
2021,03,1,1,18,18207,3,1363
2021,03,1,2,18,18207,0,51676
2021,03,1,2,18,18207,1,11102
2021,03,1,2,18,18207,2,423
2021,03,1,2,18,18207,3,1396
2021,03,2,0,18,18207,0,43029
2021,03,2,0,18,18207,1,16555
2021,03,2,0,18,18207,2,616
2021,03,2,0,18,18207,3,1575
2021,03,2,1,18,18207,0,60535
2021,03,2,1,18,18207,1,4785
2021,03,2,1,18,18207,2,267
2021,03,2,1,18,18207,3,1421
2021,03,2,2,18,18207,0,52713
2021,03,2,2,18,18207,1,10466
2021,03,2,2,18,18207,2,425
2021,03,2,2,18,18207,3,1472
2021,03,0,0,18,18208,0,19791
2021,03,0,0,18,18208,1,7400
2021,03,0,0,18,18208,2,1556
2021,03,0,0,18,18208,3,1349
2021,03,0,1,18,18208,0,25428
2021,03,0,1,18,18208,1,3877
2021,03,0,1,18,18208,2,562
2021,03,0,1,18,18208,3,2109
2021,03,0,2,18,18208,0,23267
2021,03,0,2,18,18208,1,5408
2021,03,0,2,18,18208,2,1001
2021,03,0,2,18,18208,3,1947
2021,03,1,0,18,18208,0,15315
2021,03,1,0,18,18208,1,10804
2021,03,1,0,18,18208,2,1905
2021,03,1,0,18,18208,3,1114
2021,03,1,1,18,18208,0,25414
2021,03,1,1,18,18208,1,2646
2021,03,1,1,18,18208,2,485
2021,03,1,1,18,18208,3,1443
2021,03,1,2,18,18208,0,20781
2021,03,1,2,18,18208,1,6176
2021,03,1,2,18,18208,2,1095
2021,03,1,2,18,18208,3,1396
2021,03,2,0,18,18208,0,16470
2021,03,2,0,18,18208,1,9926
2021,03,2,0,18,18208,2,1815
2021,03,2,0,18,18208,3,1175
2021,03,2,1,18,18208,0,25417
2021,03,2,1,18,18208,1,2964
2021,03,2,1,18,18208,2,505
2021,03,2,1,18,18208,3,1615
2021,03,2,2,18,18208,0,21422
2021,03,2,2,18,18208,1,5978
2021,03,2,2,18,18208,2,1071
2021,03,2,2,18,18208,3,1538
2021,03,0,0,18,18209,0,60938
2021,03,0,0,18,18209,1,11713
2021,03,0,0,18,18209,2,1076
2021,03,0,0,18,18209,3,2011
2021,03,0,1,18,18209,0,72625
2021,03,0,1,18,18209,1,4601
2021,03,0,1,18,18209,2,653
2021,03,0,1,18,18209,3,1547
2021,03,0,2,18,18209,0,67929
2021,03,0,2,18,18209,1,7508
2021,03,0,2,18,18209,2,867
2021,03,0,2,18,18209,3,1687
2021,03,1,0,18,18209,0,54689
2021,03,1,0,18,18209,1,19755
2021,03,1,0,18,18209,2,1028
2021,03,1,0,18,18209,3,1902
2021,03,1,1,18,18209,0,73899
2021,03,1,1,18,18209,1,5342
2021,03,1,1,18,18209,2,603
2021,03,1,1,18,18209,3,1272
2021,03,1,2,18,18209,0,64812
2021,03,1,2,18,18209,1,11927
2021,03,1,2,18,18209,2,780
2021,03,1,2,18,18209,3,1517
2021,03,2,0,18,18209,0,56301
2021,03,2,0,18,18209,1,17680
2021,03,2,0,18,18209,2,1040
2021,03,2,0,18,18209,3,1930
2021,03,2,1,18,18209,0,73570
2021,03,2,1,18,18209,1,5151
2021,03,2,1,18,18209,2,616
2021,03,2,1,18,18209,3,1343
2021,03,2,2,18,18209,0,65617
2021,03,2,2,18,18209,1,10787
2021,03,2,2,18,18209,2,803
2021,03,2,2,18,18209,3,1561
2021,03,0,0,18,18210,0,65242
2021,03,0,0,18,18210,1,14453
2021,03,0,0,18,18210,2,1902
2021,03,0,0,18,18210,3,3151
2021,03,0,1,18,18210,0,79561
2021,03,0,1,18,18210,1,5001
2021,03,0,1,18,18210,2,991
2021,03,0,1,18,18210,3,1672
2021,03,0,2,18,18210,0,73978
2021,03,0,2,18,18210,1,8669
2021,03,0,2,18,18210,2,1310
2021,03,0,2,18,18210,3,2073
2021,03,1,0,18,18210,0,52313
2021,03,1,0,18,18210,1,24135
2021,03,1,0,18,18210,2,1781
2021,03,1,0,18,18210,3,1902
2021,03,1,1,18,18210,0,78551
2021,03,1,1,18,18210,1,5126
2021,03,1,1,18,18210,2,1037
2021,03,1,1,18,18210,3,1262
2021,03,1,2,18,18210,0,66831
2021,03,1,2,18,18210,1,13425
2021,03,1,2,18,18210,2,1236
2021,03,1,2,18,18210,3,1433
2021,03,2,0,18,18210,0,55650
2021,03,2,0,18,18210,1,21636
2021,03,2,0,18,18210,2,1813
2021,03,2,0,18,18210,3,2224
2021,03,2,1,18,18210,0,78812
2021,03,2,1,18,18210,1,5094
2021,03,2,1,18,18210,2,1025
2021,03,2,1,18,18210,3,1367
2021,03,2,2,18,18210,0,68675
2021,03,2,2,18,18210,1,12198
2021,03,2,2,18,18210,2,1255
2021,03,2,2,18,18210,3,1598
2021,03,0,0,18,18322,0,12569
2021,03,0,0,18,18322,1,3674
2021,03,0,0,18,18322,2,304
2021,03,0,0,18,18322,3,1129
2021,03,0,1,18,18322,0,16360
2021,03,0,1,18,18322,1,1619
2021,03,0,1,18,18322,2,111
2021,03,0,1,18,18322,3,592
2021,03,0,2,18,18322,0,14603
2021,03,0,2,18,18322,1,2465
2021,03,0,2,18,18322,2,165
2021,03,0,2,18,18322,3,699
2021,03,1,0,18,18322,0,9530
2021,03,1,0,18,18322,1,6768
2021,03,1,0,18,18322,2,425
2021,03,1,0,18,18322,3,678
2021,03,1,1,18,18322,0,16897
2021,03,1,1,18,18322,1,2035
2021,03,1,1,18,18322,2,92
2021,03,1,1,18,18322,3,293
2021,03,1,2,18,18322,0,13298
2021,03,1,2,18,18322,1,4211
2021,03,1,2,18,18322,2,232
2021,03,1,2,18,18322,3,421
2021,03,2,0,18,18322,0,10315
2021,03,2,0,18,18322,1,5970
2021,03,2,0,18,18322,2,394
2021,03,2,0,18,18322,3,795
2021,03,2,1,18,18322,0,16758
2021,03,2,1,18,18322,1,1928
2021,03,2,1,18,18322,2,97
2021,03,2,1,18,18322,3,370
2021,03,2,2,18,18322,0,13634
2021,03,2,2,18,18322,1,3760
2021,03,2,2,18,18322,2,215
2021,03,2,2,18,18322,3,493
2021,03,0,0,18,18382,0,1388
2021,03,0,0,18,18382,1,413
2021,03,0,0,18,18382,2,122
2021,03,0,0,18,18382,3,94
2021,03,0,1,18,18382,0,1942
2021,03,0,1,18,18382,1,283
2021,03,0,1,18,18382,2,53
2021,03,0,1,18,18382,3,75
2021,03,0,2,18,18382,0,1608
2021,03,0,2,18,18382,1,304
2021,03,0,2,18,18382,2,72
2021,03,0,2,18,18382,3,66
2021,03,1,0,18,18382,0,1526
2021,03,1,0,18,18382,1,919
2021,03,1,0,18,18382,2,25
2021,03,1,0,18,18382,3,52
2021,03,1,1,18,18382,0,2298
2021,03,1,1,18,18382,1,356
2021,03,1,1,18,18382,3,29
2021,03,1,2,18,18382,0,1970
2021,03,1,2,18,18382,1,541
2021,03,1,2,18,18382,3,39
2021,03,2,0,18,18382,0,1490
2021,03,2,0,18,18382,1,788
2021,03,2,0,18,18382,2,50
2021,03,2,0,18,18382,3,63
2021,03,2,1,18,18382,0,2206
2021,03,2,1,18,18382,1,337
2021,03,2,1,18,18382,2,14
2021,03,2,1,18,18382,3,41
2021,03,2,2,18,18382,0,1877
2021,03,2,2,18,18382,1,480
2021,03,2,2,18,18382,2,24
2021,03,2,2,18,18382,3,46
2021,03,0,0,18,18404,0,6899
2021,03,0,0,18,18404,1,2702
2021,03,0,0,18,18404,2,533
2021,03,0,0,18,18404,3,1981
2021,03,0,1,18,18404,0,8809
2021,03,0,1,18,18404,1,1242
2021,03,0,1,18,18404,2,257
2021,03,0,1,18,18404,3,902
2021,03,0,2,18,18404,0,8076
2021,03,0,2,18,18404,1,1953
2021,03,0,2,18,18404,2,484
2021,03,0,2,18,18404,3,1316
2021,03,1,0,18,18404,0,5022
2021,03,1,0,18,18404,1,3379
2021,03,1,0,18,18404,2,278
2021,03,1,0,18,18404,3,1090
2021,03,1,1,18,18404,0,8550
2021,03,1,1,18,18404,1,705
2021,03,1,1,18,18404,2,112
2021,03,1,1,18,18404,3,533
2021,03,1,2,18,18404,0,7039
2021,03,1,2,18,18404,1,1926
2021,03,1,2,18,18404,2,189
2021,03,1,2,18,18404,3,760
2021,03,2,0,18,18404,0,5506
2021,03,2,0,18,18404,1,3204
2021,03,2,0,18,18404,2,344
2021,03,2,0,18,18404,3,1320
2021,03,2,1,18,18404,0,8617
2021,03,2,1,18,18404,1,844
2021,03,2,1,18,18404,2,150
2021,03,2,1,18,18404,3,628
2021,03,2,2,18,18404,0,7306
2021,03,2,2,18,18404,1,1933
2021,03,2,2,18,18404,2,265
2021,03,2,2,18,18404,3,904
2021,03,0,0,18,18423,0,14506
2021,03,0,0,18,18423,1,3563
2021,03,0,0,18,18423,2,88
2021,03,0,0,18,18423,3,1088
2021,03,0,1,18,18423,0,18753
2021,03,0,1,18,18423,1,1255
2021,03,0,1,18,18423,2,89
2021,03,0,1,18,18423,3,573
2021,03,0,2,18,18423,0,17100
2021,03,0,2,18,18423,1,2196
2021,03,0,2,18,18423,2,94
2021,03,0,2,18,18423,3,736
2021,03,1,0,18,18423,0,10719
2021,03,1,0,18,18423,1,5157
2021,03,1,0,18,18423,2,71
2021,03,1,0,18,18423,3,426
2021,03,1,1,18,18423,0,18613
2021,03,1,1,18,18423,1,1443
2021,03,1,1,18,18423,2,16
2021,03,1,1,18,18423,3,421
2021,03,1,2,18,18423,0,14626
2021,03,1,2,18,18423,1,3131
2021,03,1,2,18,18423,2,34
2021,03,1,2,18,18423,3,397
2021,03,2,0,18,18423,0,11697
2021,03,2,0,18,18423,1,4746
2021,03,2,0,18,18423,2,76
2021,03,2,0,18,18423,3,597
2021,03,2,1,18,18423,0,18649
2021,03,2,1,18,18423,1,1395
2021,03,2,1,18,18423,2,35
2021,03,2,1,18,18423,3,460
2021,03,2,2,18,18423,0,15265
2021,03,2,2,18,18423,1,2890
2021,03,2,2,18,18423,2,49
2021,03,2,2,18,18423,3,484
2021,03,0,0,18,18442,0,6754
2021,03,0,0,18,18442,1,2160
2021,03,0,0,18,18442,2,184
2021,03,0,0,18,18442,3,757
2021,03,0,1,18,18442,0,8308
2021,03,0,1,18,18442,1,1017
2021,03,0,1,18,18442,2,195
2021,03,0,1,18,18442,3,337
2021,03,0,2,18,18442,0,7667
2021,03,0,2,18,18442,1,1477
2021,03,0,2,18,18442,2,199
2021,03,0,2,18,18442,3,492
2021,03,1,0,18,18442,0,6231
2021,03,1,0,18,18442,1,4379
2021,03,1,0,18,18442,2,383
2021,03,1,0,18,18442,3,843
2021,03,1,1,18,18442,0,9003
2021,03,1,1,18,18442,1,1291
2021,03,1,1,18,18442,2,266
2021,03,1,1,18,18442,3,346
2021,03,1,2,18,18442,0,7736
2021,03,1,2,18,18442,1,2781
2021,03,1,2,18,18442,2,341
2021,03,1,2,18,18442,3,564
2021,03,2,0,18,18442,0,6366
2021,03,2,0,18,18442,1,3806
2021,03,2,0,18,18442,2,332
2021,03,2,0,18,18442,3,821
2021,03,2,1,18,18442,0,8823
2021,03,2,1,18,18442,1,1221
2021,03,2,1,18,18442,2,248
2021,03,2,1,18,18442,3,344
2021,03,2,2,18,18442,0,7718
2021,03,2,2,18,18442,1,2444
2021,03,2,2,18,18442,2,304
2021,03,2,2,18,18442,3,545
2021,03,0,0,18,18481,0,6753
2021,03,0,0,18,18481,1,1404
2021,03,0,0,18,18481,2,69
2021,03,0,0,18,18481,3,1966
2021,03,0,1,18,18481,0,8387
2021,03,0,1,18,18481,1,878
2021,03,0,1,18,18481,3,876
2021,03,0,2,18,18481,0,7844
2021,03,0,2,18,18481,1,1099
2021,03,0,2,18,18481,2,35
2021,03,0,2,18,18481,3,1327
2021,03,1,0,18,18481,0,7702
2021,03,1,0,18,18481,1,2582
2021,03,1,0,18,18481,2,72
2021,03,1,0,18,18481,3,3347
2021,03,1,1,18,18481,0,9328
2021,03,1,1,18,18481,1,820
2021,03,1,1,18,18481,2,15
2021,03,1,1,18,18481,3,1107
2021,03,1,2,18,18481,0,8577
2021,03,1,2,18,18481,1,1576
2021,03,1,2,18,18481,2,35
2021,03,1,2,18,18481,3,2022
2021,03,2,0,18,18481,0,7457
2021,03,2,0,18,18481,1,2278
2021,03,2,0,18,18481,2,72
2021,03,2,0,18,18481,3,2991
2021,03,2,1,18,18481,0,9085
2021,03,2,1,18,18481,1,835
2021,03,2,1,18,18481,2,11
2021,03,2,1,18,18481,3,1047
2021,03,2,2,18,18481,0,8388
2021,03,2,2,18,18481,1,1453
2021,03,2,2,18,18481,2,35
2021,03,2,2,18,18481,3,1843
2021,03,0,0,18,18483,0,5272
2021,03,0,0,18,18483,1,1465
2021,03,0,0,18,18483,2,163
2021,03,0,0,18,18483,3,1174
2021,03,0,1,18,18483,0,6366
2021,03,0,1,18,18483,1,490
2021,03,0,1,18,18483,2,145
2021,03,0,1,18,18483,3,575
2021,03,0,2,18,18483,0,5884
2021,03,0,2,18,18483,1,842
2021,03,0,2,18,18483,2,154
2021,03,0,2,18,18483,3,816
2021,03,1,0,18,18483,0,5235
2021,03,1,0,18,18483,1,2924
2021,03,1,0,18,18483,2,89
2021,03,1,0,18,18483,3,1804
2021,03,1,1,18,18483,0,7036
2021,03,1,1,18,18483,1,724
2021,03,1,1,18,18483,2,35
2021,03,1,1,18,18483,3,573
2021,03,1,2,18,18483,0,6227
2021,03,1,2,18,18483,1,1677
2021,03,1,2,18,18483,2,55
2021,03,1,2,18,18483,3,1048
2021,03,2,0,18,18483,0,5244
2021,03,2,0,18,18483,1,2548
2021,03,2,0,18,18483,2,108
2021,03,2,0,18,18483,3,1642
2021,03,2,1,18,18483,0,6863
2021,03,2,1,18,18483,1,664
2021,03,2,1,18,18483,2,63
2021,03,2,1,18,18483,3,573
2021,03,2,2,18,18483,0,6139
2021,03,2,2,18,18483,1,1461
2021,03,2,2,18,18483,2,80
2021,03,2,2,18,18483,3,988
2021,03,0,0,18,18501,0,10754
2021,03,0,0,18,18501,1,2828
2021,03,0,0,18,18501,2,181
2021,03,0,0,18,18501,3,1671
2021,03,0,1,18,18501,0,13650
2021,03,0,1,18,18501,1,1345
2021,03,0,1,18,18501,2,43
2021,03,0,1,18,18501,3,863
2021,03,0,2,18,18501,0,12429
2021,03,0,2,18,18501,1,1982
2021,03,0,2,18,18501,2,97
2021,03,0,2,18,18501,3,1055
2021,03,1,0,18,18501,0,9171
2021,03,1,0,18,18501,1,3187
2021,03,1,0,18,18501,2,175
2021,03,1,0,18,18501,3,1189
2021,03,1,1,18,18501,0,13729
2021,03,1,1,18,18501,1,1565
2021,03,1,1,18,18501,2,42
2021,03,1,1,18,18501,3,428
2021,03,1,2,18,18501,0,11634
2021,03,1,2,18,18501,1,2201
2021,03,1,2,18,18501,2,105
2021,03,1,2,18,18501,3,737
2021,03,2,0,18,18501,0,9580
2021,03,2,0,18,18501,1,3095
2021,03,2,0,18,18501,2,177
2021,03,2,0,18,18501,3,1313
2021,03,2,1,18,18501,0,13709
2021,03,2,1,18,18501,1,1508
2021,03,2,1,18,18501,2,43
2021,03,2,1,18,18501,3,540
2021,03,2,2,18,18501,0,11839
2021,03,2,2,18,18501,1,2144
2021,03,2,2,18,18501,2,103
2021,03,2,2,18,18501,3,819
